ID	CHARACTER_ID	GROUP	CHARACTER	PINYIN	DOCULECT	RADICAL	PHONETIC	FANQIE	RHYME	CHAPTER	IMAGE
346	w0120740	294	蓩	mǎo	Old_Chinese	艸	務		三	v02	026b-07
347	w0120750	295	蓡	shēn	Old_Chinese	艸	𣹰	山林	七	v02	026b-08
348	w0120760	296	䖂	䖂	Old_Chinese	艸	攣	洛官	四	v02	026b-09
349	w0120770	297	䓞	䓞	Old_Chinese	艸	戾	郞計	五	v02	027a-01
350	w0120780	298	荍	qiáo	Old_Chinese	艸	收	渠遙	三	v02	027a-02
351	w0120790	299	𦳈	𦳈	Old_Chinese	艸	𣬈	房脂	五	v02	027a-03
352	w0120800	300	萭	yǔ	Old_Chinese	艸	禹	王矩	五	v02	027a-04
353	w0120810	301	𦯔	𦯔	Old_Chinese	艸	弟	杜兮	五	v02	027a-05
354	w0120820	302	𧃎	𧃎	Old_Chinese	艸	辥	私列	五	v02	027a-06
355	w0120830	303	苦	kǔ	Old_Chinese	艸	古	康杜	五	v02	027a-07
356	w0120840	304	菩	pú	Old_Chinese	艸	咅	步乃	一	v02	027b-01
357	w0120850	305	𦺳	𦺳	Old_Chinese	艸	𠶷	於力	一	v02	027b-02
358	w0120860	306	茅	máo	Old_Chinese	艸	矛	莫交	三	v02	027b-03
359	w0120870	307	菅	jiān	Old_Chinese	艸	官	古顏	四	v02	027b-04
360	w0120880	308	蘄	qí	Old_Chinese				蜀	v02	027b-05
361	w0120890	309	莞	guǎn	Old_Chinese	艸	完	胡官	四	v02	027b-06
362	w0120900	310	藺	lìn	Old_Chinese	艸	閵	良刃	二	v02	027b-07
363	w0120910	311	蒢	chú	Old_Chinese	艸	除	直魚	五	v02	028a-01
364	w0120920	312	蒲	pú	Old_Chinese	艸	浦		五	v02	028a-02
365	w0120930	313	蒻	ruò	Old_Chinese	艸	弱	而灼	二	v02	028a-03
366	w0120940	314	𦸂	𦸂	Old_Chinese	艸	㴱		七	v02	028a-04
367	w0120950	315	蓷	tuī	Old_Chinese	艸	推	他回	五	v02	028a-05
368	w0120960	316	茥	guī	Old_Chinese	艸	圭	苦圭	六	v02	028a-06
369	w0120970	317	莙	jūn	Old_Chinese	艸	君	渠殞	三	v02	028a-07
370	w0120980	318	𦺊	𦺊	Old_Chinese	艸	睆	胡官	四	v02	028b-01
371	w0120990	319	蒚	lì	Old_Chinese	艸	鬲	力的	六	v02	028b-02
372	w0121000	320	苢	yǐ	Old_Chinese	艸	㠯	羊止	一	v02	028b-03
373	w0121010	321	蕁	qián	Old_Chinese	艸	𢒫		七	v02	028b-04
374	w0121011	321	𧂇	𧂇	Old_Chinese					v02	028b-05
375	w0121020	322	𦼷	𦼷	Old_Chinese	艸	毄	古歷	六	v02	028b-06
376	w0121030	323	蓲	qiū	Old_Chinese	艸	區	去鳩	四	v02	028b-07
377	w0121040	324	䓢	䓢	Old_Chinese	艸	固	古慕	五	v02	029a-01
378	w0121050	325	𦾮	𦾮	Old_Chinese	艸	榦	古案	四	v02	029a-02
379	w0121060	326	藷	shǔ	Old_Chinese	艸	諸	章魚	五	v02	029a-03
380	w0121070	327	蔗	zhè	Old_Chinese	艸	庶	之夜	三	v02	029a-04
381	w0121080	328	𧂘	𧂘	Old_Chinese	艸	𤕦	女庚	十	v02	029a-05
382	w0121090	329	藸	chú	Old_Chinese	艸	豬	直魚	五	v02	029a-06
383	w0121100	330	𧀩	𧀩	Old_Chinese	艸	賜	斯義	六	v02	029a-07
384	w0121110	331	𦬕	𦬕	Old_Chinese	艸	中	陟宮	九	v02	029a-08
385	w0121120	332	萯	fù	Old_Chinese	艸	負	房九	一	v02	029a-09
386	w0121130	333	芺	ǎo	Old_Chinese	艸	夭	烏浩	二	v02	029a-10
387	w0121140	334	𦱁	𦱁	Old_Chinese	艸	弦	胡田	二	v02	029a-11
388	w0121150	335	𧅲	𧅲	Old_Chinese	艸	𡈹	于救	一	v02	029a-12
389	w0121160	336	莩	fú	Old_Chinese	艸	孚	芳無	三	v02	029a-13
390	w0121170	337	蔩	yín	Old_Chinese	艸	寅	翼眞	二	v02	029a-14
391	w0121180	338	荓	píng	Old_Chinese	艸	幷	薄經	一	v02	029a-15
392	w0121190	339	蕕	yóu	Old_Chinese	艸	猶	以周	三	v02	029a-16
393	w0121200	340	荌	àn	Old_Chinese	艸	安	烏旰	四	v02	029a-17
394	w0121210	341	藄	qí	Old_Chinese	艸	綦	渠之	一	v02	029a-18
395	w0121220	342	莃	xī	Old_Chinese	艸	希	香衣	五	v02	029b-01
396	w0121230	343	𦿏	𦿏	Old_Chinese	艸	夢		六	v02	029b-02
397	w0121240	344	蕧	fù	Old_Chinese	艸	復	房六	三	v02	029b-03
398	w0121250	345	苓	líng	Old_Chinese	艸	令	郞丁	二	v02	029b-04
399	w0121260	346	𧆐	𧆐	Old_Chinese	艸	贛	古送	八	v02	029b-05
400	w0121270	347	藑	qióng	Old_Chinese	艸	夐	渠營	四	v02	029b-06
401	w0121280	348	䔰	䔰	Old_Chinese	艸	富	方布	一	v02	029b-07
402	w0121290	349	葍	fú	Old_Chinese	艸	畐	方六	一	v02	029b-08
403	w0121300	350	蓨	tiáo	Old_Chinese	艸	脩		三	v02	029b-09
404	w0121310	351	苖	dí	Old_Chinese	艸	由	徒歷	三	v02	029b-10
405	w0121320	352	𦳝	𦳝	Old_Chinese	艸	昜	褚羊	十	v02	029b-11
406	w0121330	353	薁	yù	Old_Chinese	艸	奥	於六	三	v02	030a-01
407	w0121340	354	葴	zhēn	Old_Chinese	艸	咸		七	v02	030a-02
408	w0121350	355	𧀦	𧀦	Old_Chinese	艸	魯	郞古	五	v02	030a-03
409	w0121351	355	蓾	lǔ	Old_Chinese					v02	030a-04
410	w0121360	356	𦳋	𦳋	Old_Chinese	艸	㕟		六	v02	030a-05
411	w0121370	357	蔞	lóu	Old_Chinese	艸	婁	力朱	四	v02	030b-01
412	w0121380	358	藟	lěi	Old_Chinese	艸	畾	力軌	五	v02	030b-02
413	w0121390	359	蒬	yuān	Old_Chinese	艸	冤	於元	四	v02	030b-03
414	w0121400	360	茈	cí	Old_Chinese	艸	此	將此	五	v02	030b-04
415	w0121410	361	𧂀	𧂀	Old_Chinese	艸	䫉	莫覺	二	v02	030b-05
416	w0121420	362	萴	cè	Old_Chinese	艸	則	阻力	一	v02	030b-06
417	w0121430	363	蒐	sōu	Old_Chinese				三	v02	031a-01
418	w0121440	364	茜	qiàn	Old_Chinese	艸	西	倉見	三	v02	031a-02
419	w0121450	365	𧀳	𧀳	Old_Chinese	艸	肆	息利	五	v02	031a-03
420	w0121460	366	薜	bì	Old_Chinese	艸	辟	蒲計	六	v02	031a-04
421	w0121470	367	莣	wáng	Old_Chinese	艸	忘	武方	十	v02	031a-05
422	w0121480	368	苞	bāo	Old_Chinese	艸	包	布交	三	v02	031a-06
423	w0121490	369	艾	ài	Old_Chinese	艸	乂	五葢	五	v02	031b-01
424	w0121500	370	蔁	zhāng	Old_Chinese	艸	章	諸良	十	v02	031b-02
425	w0121510	371	芹	qín	Old_Chinese	艸	斤		三	v02	031b-03
426	w0121520	372	薽	zhēn	Old_Chinese	艸	甄	側鄰	三	v02	031b-04
427	w0121530	373	蔦	niǎo	Old_Chinese				二	v02	031b-05
428	w0121531	373	樢	niǎo	Old_Chinese					v02	031b-06
429	w0121540	374	芸	yún	Old_Chinese	艸	云	王分	三	v02	031b-07
430	w0121550	375	䔴	䔴	Old_Chinese	艸	𠭥	麤最	五	v02	031b-08
431	w0121560	376	葎	lǜ	Old_Chinese	艸	律	呂戌	五	v02	031b-09
432	w0121570	377	茦	cì	Old_Chinese	艸	朿	楚革	六	v02	031b-10
433	w0121580	378	䒷	䒷	Old_Chinese	艸	𠯑		五	v02	031b-11
434	w0121590	379	葑	fēng	Old_Chinese	艸	封	府容	九	v02	032a-01
435	w0121600	380	薺	jì	Old_Chinese	艸	𠫼	疾咨	五	v02	032a-02
436	w0121610	381	莿	cì	Old_Chinese	艸	刺	七賜	六	v02	032a-03
437	w0121620	382	蕫	dǒng	Old_Chinese	艸	童	多動	九	v02	032a-04
438	w0121630	383	蘻	jì	Old_Chinese	艸	繫	古詣	六	v02	032a-05
439	w0121640	384	𦺋	𦺋	Old_Chinese	艸	㛮	蘇老	三	v02	032a-06
440	w0121650	385	芐	hù	Old_Chinese	艸	下	矦古	五	v02	032a-07
441	w0121660	386	薟	xiān	Old_Chinese	艸	僉	良冄	七	v02	032b-01
442	w0121661	386	蘞	liǎn	Old_Chinese					v02	032b-02
443	w0121670	387	菳	qín	Old_Chinese	艸	金	巨今	七	v02	032b-03
444	w0121680	388	芩	qín	Old_Chinese	艸	今	巨今	七	v02	032b-04
445	w0121690	389	藨	biāo	Old_Chinese	艸	麃	平表	二	v02	032b-05
446	w0121700	390	𧅖	𧅖	Old_Chinese	艸	鶪	五狄	六	v02	032b-06
447	w0121710	391	蔆	líng	Old_Chinese	艸	淩	力膺	六	v02	032b-07
448	w0121711	391	𧅊	𧅊	Old_Chinese				六	v02	032b-08
449	w0121720	392	芰	jì	Old_Chinese	艸	支	奇寄	六	v02	033a-01
450	w0121721	392	茤	jì	Old_Chinese				六	v02	033a-02
451	w0121730	393	薢	xiè	Old_Chinese	艸	解	胡買	六	v02	033a-03
452	w0121740	394	茩	gòu	Old_Chinese	艸	后		三	v02	033a-04
453	w0121750	395	芡	qiàn	Old_Chinese	艸	欠	巨儉	八	v02	033a-05
454	w0121760	396	䕮	䕮	Old_Chinese			居六	三	v02	033a-06
455	w0121761	396	𦶗	𦶗	Old_Chinese					v02	033a-07
456	w0121770	397	蘥	yuè	Old_Chinese	艸	龠	以勺	二	v02	033a-08
457	w0121780	398	藗	sù	Old_Chinese	艸	遬	桑谷	三	v02	033b-01
458	w0121790	399	𦮺	𦮺	Old_Chinese	艸	松	息夷	五	v02	033b-02
459	w0121800	400	蒹	jiān	Old_Chinese	艸	兼	古恬	七	v02	033b-03
460	w0121810	401	薍	wàn	Old_Chinese	艸	亂	五患	四	v02	033b-04
461	w0121820	402	𦵹	𦵹	Old_Chinese	艸	剡	土敢	八	v02	033b-05
462	w0121821	402	菼	tǎn	Old_Chinese					v02	033b-06
463	w0121830	403	薕	lián	Old_Chinese	艸	廉	力鹽	七	v02	033b-07
464	w0121840	404	薠	fán	Old_Chinese	艸	煩	附袁	四	v02	033b-08
465	w0121850	405	䒢	䒢	Old_Chinese	艸	卬	五剛	十	v02	034a-01
466	w0121860	406	䓉	䓉	Old_Chinese	艸	邪	以遮	五	v02	034a-02
467	w0121870	407	芀	tiáo	Old_Chinese	艸	刀		二	v02	034a-03
468	w0121880	408	茢	liè	Old_Chinese	艸	列	良薛	五	v02	034a-04
469	w0121890	409	䓿	䓿	Old_Chinese	艸	圅	胡感	八	v02	034a-05
470	w0121900	410	𧂄	𧂄	Old_Chinese	艸	閻	徒感	八	v02	034a-06
471	w0121910	411	蓮	lián	Old_Chinese	艸	連	洛賢	四	v02	034a-07
472	w0121920	412	茄	jiā	Old_Chinese	艸	加	古牙	七	v02	034a-08
473	w0121930	413	荷	hé	Old_Chinese	艸	何	胡哥	七	v02	034b-01
474	w0121940	414	蔤	mì	Old_Chinese	艸	密	美必	二	v02	034b-02
475	w0121950	415	蕅	ǒu	Old_Chinese			五厚	四	v02	034b-03
476	w0121960	416	蘢	lóng	Old_Chinese	艸	龍	盧紅	九	v02	034b-04
477	w0121970	417	蓍	shī	Old_Chinese	艸	耆	式脂	五	v02	034b-05
478	w0121980	418	菣	qìn	Old_Chinese	艸	臤	去刃	二	v02	035a-01
479	w0121981	418	𦸃	𦸃	Old_Chinese					v02	035a-02
480	w0121990	419	莪	é	Old_Chinese	艸	我	五何	七	v02	035a-03
481	w0122000	420	蘿	luó	Old_Chinese	艸	羅	魯何	七	v02	035a-04
482	w0122010	421	菻	lǐn	Old_Chinese	艸	林	力稔	七	v02	035a-05
483	w0122020	422	蔚	wèi	Old_Chinese	艸	尉	於胃	五	v02	035a-06
484	w0122030	423	蕭	xiāo	Old_Chinese	艸	肅	蘇彫	三	v02	035a-07
485	w0122040	424	萩	qiū	Old_Chinese	艸	秌	七由	三	v02	035a-08
486	w0122050	425	芍	sháo	Old_Chinese	艸	勺	胡了	二	v02	035a-09
487	w0122060	426	𦺍	𦺍	Old_Chinese	艸	湔	昨先	二	v02	035a-10
488	w0122070	427	蔿	wěi	Old_Chinese	艸	爲	于委	七	v02	035b-01
489	w0122080	428	䒞	䒞	Old_Chinese	艸	冘	直深	八	v02	035b-02
490	w0122090	429	蘜	jú	Old_Chinese	艸	鞠	居六	三	v02	035b-03
491	w0122100	430	蘠	qiáng	Old_Chinese	艸	牆	賤羊	十	v02	035b-04
492	w0122110	431	芪	qí	Old_Chinese	艸	氏	常支	六	v02	035b-05
493	w0122120	432	菀	wǎn	Old_Chinese	艸	宛	於阮	四	v02	035b-06
494	w0122130	433	莔	méng	Old_Chinese			武庚	十	v02	035b-07
495	w0122140	434	𦬸	𦬸	Old_Chinese	艸	朮	直律	五	v02	035b-08
496	w0122150	435	蓂	míng	Old_Chinese	艸	冥	莫歷	一	v02	035b-09
497	w0122160	436	菋	wèi	Old_Chinese	艸	味	無沸	五	v02	035b-10
498	w0122170	437	荎	chí	Old_Chinese	艸	至	直尼	二	v02	035b-11
499	w0122180	438	葛	gé	Old_Chinese	艸	曷	古達	五	v02	035b-12
500	w0122190	439	蔓	màn	Old_Chinese	艸	曼	無販	四	v02	035b-13
501	w0122200	440	䔌	䔌	Old_Chinese	艸	皋	古勞	三	v02	036a-01
502	w0122210	441	莕	xìng	Old_Chinese	艸	杏	何梗	十	v02	036a-02
503	w0122211	441	䓷	䓷	Old_Chinese					v02	036a-03
504	w0122220	442	菨	jiē	Old_Chinese	艸	妾	子葉	八	v02	036a-04
505	w0122230	443	𧃣	𧃣	Old_Chinese	艸	𥊽	古渾	三	v02	036a-05
506	w0122240	444	芫	yán	Old_Chinese	艸	元	愚袁	四	v02	036a-06
507	w0122250	445	蘦	líng	Old_Chinese	艸	霝	郞丁	一	v02	036a-07
508	w0122260	446	蕛	tí	Old_Chinese	艸	梯		五	v02	036a-08
509	w0122270	447	苵	dié	Old_Chinese	艸	失	徒結	二	v02	036a-09
510	w0122280	448	艼	tīng	Old_Chinese	艸	丁	天經	一	v02	036a-10
511	w0122290	449	蔣	jiǎng	Old_Chinese	艸	將	子良	十	v02	036a-11
512	w0122300	450	苽	gū	Old_Chinese	艸	𤓰	古胡	五	v02	036a-12
513	w0122310	451	𦱀	𦱀	Old_Chinese	艸	育	余六	三	v02	036a-13
514	w0122320	452	藣	bēi	Old_Chinese	艸	罷	符羈	七	v02	036b-01
515	w0122330	453	䕼	䕼	Old_Chinese	艸	難	如延	四	v02	036b-02
516	w0122340	454	莨	làng	Old_Chinese	艸	良	魯當	十	v02	036b-03
517	w0122350	455	葽	yāo	Old_Chinese	艸	要	於消	二	v02	036b-04
518	w0122360	456	薖	kē	Old_Chinese	艸	過	苦禾	七	v02	036b-05
519	w0122370	457	菌	jūn	Old_Chinese	艸	囷	渠殞	三	v02	036b-06
520	w0122380	458	蕈	xùn	Old_Chinese	艸	覃	慈衽	七	v02	036b-07
521	w0122390	459	䓴	䓴	Old_Chinese	艸	耎	而兗	四	v02	036b-08
522	w0122400	460	葚	rèn	Old_Chinese	艸	甚	常衽	七	v02	036b-09
523	w0122410	461	蒟	jǔ	Old_Chinese	艸	竘	俱羽	五	v02	036b-10
524	w0122420	462	芘	pí	Old_Chinese	艸	比	旁脂	五	v02	037a-01
525	w0122430	463	蕣	shùn	Old_Chinese			舒閏	三	v02	037a-02
526	w0122440	464	茱	zhū	Old_Chinese			市朱	四	v02	037a-03
527	w0122450	465	萸	yú	Old_Chinese			羊朱	四	v02	037a-04
528	w0122460	466	茮	jiāo	Old_Chinese				三	v02	037a-05
529	w0122470	467	莍	qiú	Old_Chinese	艸	求	巨鳩		v02	037a-06
530	w0122480	468	荆	jīng	Old_Chinese	艸	刑	舉卿	一	v02	037a-07
531	w0122481	468	𦮓	𦮓	Old_Chinese					v02	037a-08
532	w0122490	469	菭	tái	Old_Chinese	艸	治	徒哀	一	v02	037a-09
533	w0122500	470	芽	yá	Old_Chinese	艸	牙	五加	五	v02	037b-01
534	w0122510	471	萌	méng	Old_Chinese	艸	朙	武庚	十	v02	037b-02
535	w0122520	472	茁	zhuó	Old_Chinese				五	v02	037b-03
536	w0122530	473	莖	jīng	Old_Chinese	艸	巠	戸耕	一	v02	037b-04
537	w0122540	474	莛	tíng	Old_Chinese	艸	廷	特丁	一	v02	037b-05
538	w0122550	475	葉	yè	Old_Chinese	艸	枼	與涉	八	v02	037b-06
539	w0122560	476	𦺶	𦺶	Old_Chinese	艸	㓹		五	v02	037b-07
540	w0122570	477	芣	fú	Old_Chinese	艸	不	縛牟	一	v02	037b-08
541	w0122580	478	葩	pā	Old_Chinese	艸	皅	暜巴	五	v02	037b-09
542	w0122590	479	芛	wěi	Old_Chinese	艸	尹	羊捶	三	v02	037b-10
543	w0122600	480	蘳	huī	Old_Chinese	艸	黊		七	v02	037b-11
544	w0122610	481	蔈	biāo	Old_Chinese	艸	𤐫	方小	二	v02	038a-01
545	w0122620	482	英	yīng	Old_Chinese	艸	央	於京	十	v02	038a-02
546	w0122630	483	薾	ěr	Old_Chinese	艸	爾		六	v02	038a-03
547	w0122640	484	萋	qī	Old_Chinese	艸	妻	七稽	五	v02	038a-04
548	w0122650	485	菶	běng	Old_Chinese	艸	奉	補蠓	九	v02	038a-05
549	w0122660	486	薿	nǐ	Old_Chinese	艸	疑	魚己	一	v02	038a-06
550	w0122670	487	蕤	ruí	Old_Chinese	艸	甤		六	v02	038a-07
551	w0122680	488	葼	zōng	Old_Chinese	艸	㚇	子紅	九	v02	038a-08
552	w0122690	489	䔟	䔟	Old_Chinese	艸	移	弋支	七	v02	038a-09
553	w0122700	490	蒝	yuán	Old_Chinese			愚袁	四	v02	038a-10
554	w0122710	491	莢	jiá	Old_Chinese	艸	夾		八	v02	038b-01
555	w0122720	492	𦬆	𦬆	Old_Chinese	艸	亾	武方	十	v02	038b-02
556	w0122730	493	䔺	䔺	Old_Chinese	艸	隋	羊捶	七	v02	038b-03
557	w0122740	494	蔕	dì	Old_Chinese	艸	帶	都計	五	v02	038b-04
558	w0122750	495	荄	gāi	Old_Chinese	艸	亥	古哀	一	v02	038b-05
559	w0122760	496	荺	yǔn	Old_Chinese	艸	均	于敏	二	v02	038b-06
560	w0122770	497	茇	bá	Old_Chinese	艸	犮	北末	五	v02	038b-07
561	w0122780	498	芃	péng	Old_Chinese	艸	凡	房戎	七	v02	038b-08
562	w0122790	499	𦺉	𦺉	Old_Chinese	艸	傅	方遇	五	v02	038b-09
563	w0122800	500	蓻	zí	Old_Chinese				七	v02	038b-10
564	w0122810	501	䓄	䓄	Old_Chinese	艸	㹞	語斤	三	v02	039a-01
565	w0122820	502	茂	mào	Old_Chinese	艸	戊		三	v02	039a-02
566	w0122830	503	𧀄	𧀄	Old_Chinese	艸	畼	丑亮	十	v02	039a-03
567	w0122840	504	蔭	yīn	Old_Chinese				七	v02	039a-04
568	w0122850	505	䔏	䔏	Old_Chinese	艸	造	初救	三	v02	039a-05
569	w0122860	506	茲	zī	Old_Chinese				一	v02	039a-06
570	w0122870	507	𦵦	𦵦	Old_Chinese	艸	俶	徒歷	三	v02	039a-07
571	w0122880	508	藃	xiāo	Old_Chinese	艸	歊	許嬌	二	v02	039a-08
572	w0122890	509	蔇	jì	Old_Chinese	艸	旣	居味	五	v02	039b-01
573	w0122900	510	薋	cí	Old_Chinese	艸	資	疾茲	五	v02	039b-02
574	w0122910	511	蓁	zhēn	Old_Chinese	艸	秦	側詵	二	v02	039b-03
575	w0122920	512	莦	shāo	Old_Chinese	艸	肖	所交	二	v02	039b-04
576	w0122930	513	芮	ruì	Old_Chinese	艸	內	而銳	五	v02	039b-05
577	w0122940	514	茬	chá	Old_Chinese	艸	在	仕甾	一	v02	039b-06
578	w0122950	515	薈	huì	Old_Chinese	艸	會	烏外	五	v02	039b-07
579	w0122960	516	䓮	䓮	Old_Chinese	艸	敄		三	v02	039b-08
580	w0122970	517	芼	mào	Old_Chinese	艸	毛	莫抱	二	v02	039b-09
581	w0122980	518	蒼	cāng	Old_Chinese	艸	倉	七岡	十	v02	040a-01
582	w0122990	519	葻	lán	Old_Chinese			盧含	七	v02	040a-02
583	w0123000	520	萃	cuì	Old_Chinese	艸	卒	秦醉	五	v02	040a-03
584	w0123010	521	蒔	shí	Old_Chinese	艸	時	時吏	一	v02	040a-04
585	w0123020	522	苗	miáo	Old_Chinese			武鑣	二	v02	040a-05
586	w0123030	523	苛	kē	Old_Chinese	艸	可	乎哥	七	v02	040a-06
587	w0123040	524	蕪	wú	Old_Chinese	艸	無	武扶	五	v02	040a-07
588	w0123050	525	薉	huì	Old_Chinese	艸	歲	於廢	五	v02	040a-08
589	w0123060	526	荒	huāng	Old_Chinese	艸	㠩	呼光	十	v02	040a-09
590	w0123070	527	𦱊	𦱊	Old_Chinese	艸	爭	側莖	一	v02	040a-10
591	w0123080	528	𦺝	𦺝	Old_Chinese	艸	寧	女庚	一	v02	040a-11
592	w0123090	529	落	luò	Old_Chinese	艸	洛	盧各	五	v02	040a-12
593	w0123100	530	蔽	bì	Old_Chinese	艸	敝	必袂	五	v02	040a-13
594	w0123110	531	蘀	tuò	Old_Chinese	艸	擇	他各	五	v02	040b-01
595	w0123120	532	薀	yùn	Old_Chinese	艸	溫	於粉	三	v02	040b-02
596	w0123130	533	蔫	niān	Old_Chinese	艸	焉	於乾	四	v02	040b-03
597	w0123140	534	菸	yān	Old_Chinese	艸	於	央居	五	v02	040b-04
598	w0123150	535	𦾵	𦾵	Old_Chinese	艸	榮	於營	一	v02	040b-05
599	w0123160	536	蔡	cài	Old_Chinese	艸	祭	蒼大	五	v02	040b-06
600	w0123170	537	茷	fá	Old_Chinese	艸	伐	符發	五	v02	040b-07
601	w0123180	538	菜	cài	Old_Chinese	艸	采		一	v02	040b-08
602	w0123190	539	荋	ér	Old_Chinese	艸	而	如之	一	v02	040b-09
603	w0123200	540	䒦	䒦	Old_Chinese	艸	乏	孚凡	七	v02	040b-10
604	w0123210	541	薄	báo	Old_Chinese	艸	溥		五	v02	041a-01
605	w0123220	542	苑	yuàn	Old_Chinese	艸	夗	於阮	四	v02	041a-02
606	w0123230	543	藪	sǒu	Old_Chinese	艸	數	蘇后	四	v02	041a-03
607	w0123240	544	葘	zī	Old_Chinese				一	v02	041b-01
608	w0123241	544	甾	zāi	Old_Chinese					v02	041b-02
609	w0123250	545	𧄎	𧄎	Old_Chinese	艸	䌛		三	v02	041b-03
610	w0123260	546	薙	tì	Old_Chinese	艸	雉	他計		v02	041b-04
611	w0123270	547	䒹	䒹	Old_Chinese				五	v02	041b-05
612	w0123280	548	菿	dào	Old_Chinese	艸	到	都盜	二	v02	041b-06
613	w0123290	549	蔪	jiàn	Old_Chinese	艸	斬	慈冄	八	v02	042a-01
614	w0123291	549	𧀵	𧀵	Old_Chinese					v02	042a-02
615	w0123300	550	茀	fú	Old_Chinese	艸	弗	分勿	五	v02	042a-03
616	w0123310	551	苾	bì	Old_Chinese	艸	必	毗必	二	v02	042a-04
617	w0123320	552	蔎	shè	Old_Chinese	艸	設	識列	五	v02	042a-05
618	w0123330	553	芳	fāng	Old_Chinese	艸	方	敷方	十	v02	042a-06
619	w0123340	554	蕡	fén	Old_Chinese	艸	賁	浮分	三	v02	042a-07
620	w0123350	555	藥	yào	Old_Chinese	艸	樂	以勺	二	v02	042a-08
621	w0123360	556	䕻	䕻	Old_Chinese	艸	麗		六	v02	042a-09
622	w0123370	557	蓆	xí	Old_Chinese	艸	席	祥易	五	v02	042a-10
623	w0123380	558	芟	shān	Old_Chinese				八	v02	042b-01
624	w0123390	559	荐	jiàn	Old_Chinese	艸	存	在甸	三	v02	042b-02
625	w0123400	560	藉	jí	Old_Chinese	艸	耤		五	v02	042b-03
626	w0123410	561	蒩	zū	Old_Chinese	艸	租	子余	五	v02	042b-04
627	w0123420	562	蕝	jué	Old_Chinese	艸	絕	子悅		v02	042b-05
628	w0123430	563	茨	cí	Old_Chinese	艸	次		五	v02	042b-06
629	w0123440	564	葺	qì	Old_Chinese	艸	咠	七入	七	v02	042b-07
630	w0123450	565	葢	gài	Old_Chinese	艸	盇	古太	五	v02	042b-08
631	w0123460	566	苫	shān	Old_Chinese	艸	占	失廉	七	v02	043a-01
632	w0123470	567	䔽	䔽	Old_Chinese	艸	渴	於葢	五	v02	043a-02
633	w0123480	568	䓛	䓛	Old_Chinese	艸	屈	區勿	五	v02	043a-03
634	w0123490	569	藩	fān	Old_Chinese	艸	潘	甫煩	四	v02	043a-04
635	w0123500	570	菹	jū	Old_Chinese	艸	沮	側魚	五	v02	043a-05
636	w0123501	570	𧗎	𧗎	Old_Chinese					v02	043a-06
637	w0123502	570	𧂚	𧂚	Old_Chinese					v02	043a-07
638	w0123510	571	荃	quán	Old_Chinese	艸	全		四	v02	043a-08
639	w0123520	572	䔯	䔯	Old_Chinese	艸	酤	苦步	五	v02	043a-09
640	w0123530	573	蘫	hàn	Old_Chinese	艸	濫		八	v02	043a-10
641	w0123540	574	䓜	䓜	Old_Chinese	艸	泜	纏伊	五	v02	043a-11
642	w0123541	574	𥁼	𥁼	Old_Chinese					v02	043a-12
643	w0123550	575	䕩	䕩	Old_Chinese	艸	橑		二	v02	043a-13
644	w0123551	575	𧀪	𧀪	Old_Chinese					v02	043a-14
645	w0123560	576	𧆈	𧆈	Old_Chinese	艸	𩕺	魚旣	五	v02	043a-15
646	w0123570	577	䔂	䔂	Old_Chinese	艸	宰		一	v02	043b-01
647	w0123580	578	若	ruò	Old_Chinese				五	v02	043b-02
648	w0123590	579	蓴	chún	Old_Chinese	艸	專		四	v02	043b-03
649	w0123600	580	𦭮	𦭮	Old_Chinese	艸	㐁		八	v02	043b-04
650	w0123610	581	䔿	䔿	Old_Chinese	艸	尊	慈損	三	v02	043b-05
651	w0123620	582	莜	diào	Old_Chinese	艸	攸		三	v02	043b-06
652	w0123630	583	萆	bì	Old_Chinese	艸	卑	蒲歷	六	v02	043b-07
653	w0123640	584	𦳚	𦳚	Old_Chinese	艸	是	是支	六	v02	043b-08
654	w0123650	585	苴	jū	Old_Chinese	艸	且		五	v02	044a-01
655	w0123660	586	𧆓	𧆓	Old_Chinese	艸	麤	倉胡	五	v02	044a-02
656	w0123670	587	蕢	kuì	Old_Chinese	艸	貴	求位	五	v02	044a-03
657	w0123671	587	㬰	㬰	Old_Chinese					v02	044a-04
658	w0123680	588	𦯈	𦯈	Old_Chinese			七朕	七	v02	044a-05
659	w0123690	589	茵	yīn	Old_Chinese	艸	因	於眞	二	v02	044a-06
660	w0123691	589	鞇	yīn	Old_Chinese					v02	044a-07
661	w0123700	590	芻	chú	Old_Chinese			叉愚	四	v02	044a-08
662	w0123710	591	茭	jiāo	Old_Chinese	艸	交	古肴	二	v02	044a-09
663	w0123720	592	荹	bù	Old_Chinese	艸	步	薄故	五	v02	044a-10
664	w0123730	593	茹	rú	Old_Chinese	艸	如	人庶	五	v02	044a-11
665	w0123740	594	莝	cuò	Old_Chinese	艸	坐	麤臥	七	v02	044a-12
666	w0123750	595	萎	wēi	Old_Chinese	艸	委	於僞	六	v02	044a-13
667	w0123760	596	䔩	䔩	Old_Chinese	艸	敇	楚革	六	v02	044a-14
668	w0123770	597	䒼	䒼	Old_Chinese	艸	𠚖	邱玉	三	v02	044a-15
669	w0123780	598	蔟	cù	Old_Chinese	艸	族	千木	三	v02	044b-01
670	w0123790	599	苣	jù	Old_Chinese	艸	巨	其呂	五	v02	044b-02
