ID	CHARACTER	PINYIN	DOCULECT	PHONETIC_CLASS	KARLGREN_ID	READING	SOURCE
10719	朝	cháo	Middle_Chinese		1143a	drjew	Wikibooks2016a
10720	朝	cháo	Middle_Chinese		1143a	trjew	Wikibooks2016a
10721	潮	cháo	Old_Chinese	1143	1143d		Karlgren1954
10722	潮	cháo	Middle_Chinese		1143d	drjew	Wikibooks2016a
10723	謠	yáo	Old_Chinese	1144	1144j		Karlgren1954
10724	謠	yáo	Middle_Chinese		1144j	yew	Wikibooks2016a
10725	髟	biāo	Old_Chinese	1154	1154a		Karlgren1954
10726	猋	biāo	Old_Chinese	1155	1155a		Karlgren1954
10727	𤐫		Old_Chinese	1157	1157a		Karlgren1954
10728	𤐫		Middle_Chinese		1157a	phjiew	Wikibooks2016a
10729	𤐫		Middle_Chinese		1157a	phjiewH	Wikibooks2016a
10730	票	piào	Old_Chinese	1157	1157b		Karlgren1954
10731	票	piào	Middle_Chinese		1157b	phjiew	Wikibooks2016a
10732	熛	biāo	Old_Chinese	1157	1157c		Karlgren1954
10733	熛	biāo	Middle_Chinese		1157c	[[wikt:𤒾|𤒾]]	Wikibooks2016a
10734	熛	biāo	Middle_Chinese		1157c	pjiew	Wikibooks2016a
10735	標	biāo	Old_Chinese	1157	1157d		Karlgren1954
10736	標	biāo	Middle_Chinese		1157d	pjiew	Wikibooks2016a
10737	飄	piāo	Old_Chinese	1157	1157e		Karlgren1954
10738	飄	piāo	Middle_Chinese		1157e	phjiew	Wikibooks2016a
10739	僄	piào	Old_Chinese	1157	1157f		Karlgren1954
10740	僄	piào	Middle_Chinese		1157f	phjiew	Wikibooks2016a
10741	僄	piào	Middle_Chinese		1157f	phjiewH	Wikibooks2016a
10742	剽	piāo	Old_Chinese	1157	1157g		Karlgren1954
10743	剽	piāo	Middle_Chinese		1157g	phjiew	Wikibooks2016a
10744	剽	piāo	Middle_Chinese		1157g	phjiewH	Wikibooks2016a
10745	剽	piāo	Middle_Chinese		1157g	phjiewX	Wikibooks2016a
10746	嘌	piào	Old_Chinese	1157	1157h		Karlgren1954
10747	嘌	piào	Middle_Chinese		1157h	phjiew	Wikibooks2016a
10748	漂	piào	Old_Chinese	1157	1157i		Karlgren1954
10749	漂	piào	Middle_Chinese		1157i	phjiew	Wikibooks2016a
10750	縹	piǎo	Old_Chinese	1157	1157j		Karlgren1954
10751	縹	piǎo	Middle_Chinese		1157j	phjiewX	Wikibooks2016a
10752	瓢	piáo	Old_Chinese	1157	1157k		Karlgren1954
10753	瓢	piáo	Middle_Chinese		1157k	bjiew	Wikibooks2016a
10754	摽	biāo	Old_Chinese	1157	1157l		Karlgren1954
10755	摽	biāo	Middle_Chinese		1157l	phaew	Wikibooks2016a
10756	摽	biāo	Middle_Chinese		1157l	phjiew	Wikibooks2016a
10757	摽	biāo	Middle_Chinese		1157l	pjiew	Wikibooks2016a
10758	眇	miǎo	Old_Chinese	1158	1158a		Karlgren1954
10759	眇	miǎo	Middle_Chinese		1158a	mjiewX	Wikibooks2016a
10760	妙	miào	Old_Chinese	1158	1158b		Karlgren1954
10761	妙	miào	Middle_Chinese		1158b	mjiewH	Wikibooks2016a
10762	杪	miǎo	Old_Chinese	1158	1158c		Karlgren1954
10763	杪	miǎo	Middle_Chinese		1158c	mjiewX	Wikibooks2016a
10764	鈔	chāo	Old_Chinese	1158	1158d		Karlgren1954
10765	鈔	chāo	Middle_Chinese		1158d	mjiewX	Wikibooks2016a
10766	渺	miǎo	Old_Chinese	1158	1158e		Karlgren1954
10767	渺	miǎo	Middle_Chinese		1158e	mjiewX	Wikibooks2016a
10768	苗	miáo	Old_Chinese	1159	1159a		Karlgren1954
10769	苗	miáo	Middle_Chinese		1159a	mjew	Wikibooks2016a
10770	庿	miào	Old_Chinese	1159	1159b		Karlgren1954
10771	庿	miào	Middle_Chinese		1159b	mjewH	Wikibooks2016a
10772	貓	māo	Old_Chinese	1159	1159c		Karlgren1954
10773	貓	māo	Middle_Chinese		1159c	maew	Wikibooks2016a
10774	貓	māo	Middle_Chinese		1159c	mjew	Wikibooks2016a
10775	廟	miào	Old_Chinese	1160	1160a		Karlgren1954
10776	廟	miào	Middle_Chinese		1160a	mjewH	Wikibooks2016a
10777	交	jiāo	Old_Chinese	1166	1166a		Karlgren1954
10778	交	jiāo	Middle_Chinese		1166a	kaew	Wikibooks2016a
10779	烄	jiǎo	Old_Chinese	1166	1166c		Karlgren1954
10780	烄	jiǎo	Middle_Chinese		1166c	kaewX	Wikibooks2016a
10781	佼	jiǎo	Old_Chinese	1166	1166e		Karlgren1954
10782	佼	jiǎo	Middle_Chinese		1166e	kaewX	Wikibooks2016a
10783	姣	jiāo	Old_Chinese	1166	1166f		Karlgren1954
10784	姣	jiāo	Middle_Chinese		1166f	haew	Wikibooks2016a
10785	咬	yǎo	Old_Chinese	1166	1166g		Karlgren1954
10786	咬	yǎo	Middle_Chinese		1166g	'aew	Wikibooks2016a
10787	咬	yǎo	Middle_Chinese		1166g	'aew	Wikibooks2016a
10788	咬	yǎo	Middle_Chinese		1166g	kaew	Wikibooks2016a
10789	咬	yǎo	Middle_Chinese		1166g	kaew	Wikibooks2016a
10790	咬	yǎo	Middle_Chinese		1166g	ngaewX	Wikibooks2016a
10791	挍	jiào	Old_Chinese	1166	1166h		Karlgren1954
10792	挍	jiào	Middle_Chinese		1166h	kaewH	Wikibooks2016a
10793	校	xiào	Old_Chinese	1166	1166i		Karlgren1954
10794	校	xiào	Middle_Chinese		1166i	haew	Wikibooks2016a
10795	校	xiào	Middle_Chinese		1166i	haewH	Wikibooks2016a
10796	校	xiào	Middle_Chinese		1166i	haewX	Wikibooks2016a
10797	校	xiào	Middle_Chinese		1166i	kaewH	Wikibooks2016a
10798	校	xiào	Middle_Chinese		1166i	kaewX	Wikibooks2016a
10799	狡	jiǎo	Old_Chinese	1166	1166j		Karlgren1954
10800	狡	jiǎo	Middle_Chinese		1166j	kaewX	Wikibooks2016a
10801	絞	jiǎo	Old_Chinese	1166	1166k		Karlgren1954
10802	絞	jiǎo	Middle_Chinese		1166k	haew	Wikibooks2016a
10803	絞	jiǎo	Middle_Chinese		1166k	kaewX	Wikibooks2016a
10804	茭	jiāo	Old_Chinese	1166	1166l		Karlgren1954
10805	茭	jiāo	Middle_Chinese		1166l	kaew	Wikibooks2016a
10806	蛟	jiāo	Old_Chinese	1166	1166m		Karlgren1954
10807	蛟	jiāo	Middle_Chinese		1166m	kaew	Wikibooks2016a
10808	郊	jiāo	Old_Chinese	1166	1166n		Karlgren1954
10809	郊	jiāo	Middle_Chinese		1166n	kaew	Wikibooks2016a
10810	鮫	jiāo	Old_Chinese	1166	1166o		Karlgren1954
10811	鮫	jiāo	Middle_Chinese		1166o	kaew	Wikibooks2016a
10812	骹	qiāo	Old_Chinese	1166	1166p		Karlgren1954
10813	骹	qiāo	Middle_Chinese		1166p	khaew	Wikibooks2016a
10814	恔	jiǎo	Old_Chinese	1166	1166q		Karlgren1954
10815	恔	jiǎo	Middle_Chinese		1166q	haewH	Wikibooks2016a
10816	效	xiào	Old_Chinese	1166	1166r		Karlgren1954
10817	效	xiào	Middle_Chinese		1166r	haewH	Wikibooks2016a
10818	傚	xiào	Old_Chinese	1166	1166u		Karlgren1954
10819	傚	xiào	Middle_Chinese		1166u	haewH	Wikibooks2016a
10820	効	xiào	Old_Chinese	1166	1166v		Karlgren1954
10821	効	xiào	Middle_Chinese		1166v	haewH	Wikibooks2016a
10822	晈	jiǎo	Old_Chinese	1166	1166x		Karlgren1954
10823	晈	jiǎo	Middle_Chinese		1166x	kewX	Wikibooks2016a
10824	皎	jiǎo	Old_Chinese	1166	1166y		Karlgren1954
10825	皎	jiǎo	Middle_Chinese		1166y	kewX	Wikibooks2016a
10826	㝔	yǎo	Old_Chinese	1166	1166z		Karlgren1954
10827	㝔	yǎo	Middle_Chinese		1166z	'ew	Wikibooks2016a
10828	窔	yào	Old_Chinese	1166	1166a'		Karlgren1954
10829	窔	yào	Middle_Chinese		1166a'	'ewH	Wikibooks2016a
10830	較	jiào	Old_Chinese	1166	1166b'		Karlgren1954
10831	較	jiào	Middle_Chinese		1166b'	kaewk	Wikibooks2016a
10832	爻	yáo	Old_Chinese	1167	1167a		Karlgren1954
10833	爻	yáo	Middle_Chinese		1167a	haew	Wikibooks2016a
10834	肴	yáo	Old_Chinese	1167	1167d		Karlgren1954
10835	肴	yáo	Middle_Chinese		1167d	haew	Wikibooks2016a
10836	殽	xiáo	Old_Chinese	1167	1167e		Karlgren1954
10837	殽	xiáo	Middle_Chinese		1167e	haew	Wikibooks2016a
10838	𢼂		Old_Chinese	1167	1167f		Karlgren1954
10839	𢼂		Middle_Chinese		1167f	kaewH	Wikibooks2016a
10840	𤕝		Old_Chinese	1167	1167g		Karlgren1954
10841	𤕝		Middle_Chinese		1167g	kaewH	Wikibooks2016a
10842	教	jiào	Old_Chinese	1167	1167i		Karlgren1954
10843	教	jiào	Middle_Chinese		1167i	kaewH	Wikibooks2016a
10844	䡈	jué	Old_Chinese	1167	1167m		Karlgren1954
10845	䡈	jué	Middle_Chinese		1167m	kaewk	Wikibooks2016a
10846	麃	páo	Old_Chinese	1170	1170a		Karlgren1954
10847	麃	páo	Middle_Chinese		1170a	baew	Wikibooks2016a
10848	麃	páo	Middle_Chinese		1170a	pjew	Wikibooks2016a
10849	儦	biāo	Old_Chinese	1170	1170b		Karlgren1954
10850	儦	biāo	Middle_Chinese		1170b	pjew	Wikibooks2016a
10851	瀌	biāo	Old_Chinese	1170	1170c		Karlgren1954
10852	瀌	biāo	Middle_Chinese		1170c	pjew	Wikibooks2016a
10853	穮	biāo	Old_Chinese	1170	1170d		Karlgren1954
10854	穮	biāo	Middle_Chinese		1170d	pjew	Wikibooks2016a
10855	鑣	biāo	Old_Chinese	1170	1170e		Karlgren1954
10856	鑣	biāo	Middle_Chinese		1170e	pjew	Wikibooks2016a
10857	皫	piǎo	Old_Chinese	1170	1170f		Karlgren1954
10858	皫	piǎo	Middle_Chinese		1170f	phjewX	Wikibooks2016a
10859	犥	piāo	Old_Chinese	1170	1170g		Karlgren1954
10860	犥	piāo	Middle_Chinese		1170g	phjewX	Wikibooks2016a
10861	皃	mào	Old_Chinese	1171	1171a		Karlgren1954
10862	皃	mào	Middle_Chinese		1171a	maewH	Wikibooks2016a
10863	貌	mào	Old_Chinese	1171	1171b		Karlgren1954
10864	貌	mào	Middle_Chinese		1171b	maewH	Wikibooks2016a
10865	藐	miǎo	Old_Chinese	1171	1171c		Karlgren1954
10866	藐	miǎo	Middle_Chinese		1171c	maewk	Wikibooks2016a
10867	邈	miǎo	Old_Chinese	1171	1171d		Karlgren1954
10868	邈	miǎo	Middle_Chinese		1171d	maewk	Wikibooks2016a
10869	工	gōng	Old_Chinese	1172	1172a		Karlgren1954
10870	工	gōng	Middle_Chinese		1172a	kuwng	Wikibooks2016a
10871	功	gōng	Old_Chinese	1172	1172d		Karlgren1954
10872	功	gōng	Middle_Chinese		1172d	kuwng	Wikibooks2016a
10873	攻	gōng	Old_Chinese	1172	1172e		Karlgren1954
10874	攻	gōng	Middle_Chinese		1172e	kuwng	Wikibooks2016a
10875	貢	gòng	Old_Chinese	1172	1172g		Karlgren1954
10876	貢	gòng	Middle_Chinese		1172g	kuwngH	Wikibooks2016a
10877	空	kōng	Old_Chinese	1172	1172h		Karlgren1954
10878	空	kōng	Middle_Chinese		1172h	khuwng	Wikibooks2016a
10879	空	kōng	Middle_Chinese		1172h	khuwngH	Wikibooks2016a
10880	空	kōng	Middle_Chinese		1172h	khuwngX	Wikibooks2016a
10881	紅	hóng	Old_Chinese	1172	1172i		Karlgren1954
10882	紅	hóng	Middle_Chinese		1172i	huwng	Wikibooks2016a
10883	虹	hóng	Old_Chinese	1172	1172j		Karlgren1954
10884	虹	hóng	Middle_Chinese		1172j	huwng	Wikibooks2016a
10885	虹	hóng	Middle_Chinese		1172j	kaewngH	Wikibooks2016a
10886	訌	hòng	Old_Chinese	1172	1172k		Karlgren1954
10887	訌	hòng	Middle_Chinese		1172k	huwng	Wikibooks2016a
10888	䲨	hóng	Old_Chinese	1172	1172l		Karlgren1954
10889	䲨	hóng	Middle_Chinese		1172l	huwng	Wikibooks2016a
10890	𨾊		Old_Chinese	1172	1172m		Karlgren1954
10891	𨾊		Middle_Chinese		1172m	huwng	Wikibooks2016a
10892	𢀜		Old_Chinese	1172	1172p		Karlgren1954
10893	𢀜		Middle_Chinese		1172p	kjowngX	Wikibooks2016a
10894	邛	qióng	Old_Chinese	1172	1172s		Karlgren1954
10895	邛	qióng	Middle_Chinese		1172s	gjowng	Wikibooks2016a
10896	杠	gāng	Old_Chinese	1172	1172u		Karlgren1954
10897	杠	gāng	Middle_Chinese		1172u	kaewng	Wikibooks2016a
10898	江	jiāng	Old_Chinese	1172	1172v		Karlgren1954
10899	江	jiāng	Middle_Chinese		1172v	kaewng	Wikibooks2016a
10900	矼	gāng	Old_Chinese	1172	1172x		Karlgren1954
10901	矼	gāng	Middle_Chinese		1172x	kaewng	Wikibooks2016a
10902	矼	gāng	Middle_Chinese		1172x	khuwngH	Wikibooks2016a
10903	項	xiàng	Old_Chinese	1172	1172y		Karlgren1954
10904	項	xiàng	Middle_Chinese		1172y	haewngX	Wikibooks2016a
10905	悾	kōng	Old_Chinese	1172	1172z		Karlgren1954
10906	悾	kōng	Middle_Chinese		1172z	khaewng	Wikibooks2016a
10907	悾	kōng	Middle_Chinese		1172z	khuwng	Wikibooks2016a
10908	悾	kōng	Middle_Chinese		1172z	khuwngH	Wikibooks2016a
10909	控	kòng	Old_Chinese	1172	1172a'		Karlgren1954
10910	控	kòng	Middle_Chinese		1172a'	khaewngH	Wikibooks2016a
10911	控	kòng	Middle_Chinese		1172a'	khuwngH	Wikibooks2016a
10912	椌	qiāng	Old_Chinese	1172	1172b'		Karlgren1954
10913	椌	qiāng	Middle_Chinese		1172b'	khaewng	Wikibooks2016a
10914	鞏	gǒng	Old_Chinese	1172	1172c'		Karlgren1954
10915	鞏	gǒng	Middle_Chinese		1172c'	kjowngX	Wikibooks2016a
10916	恐	kǒng	Old_Chinese	1172	1172d'		Karlgren1954
10917	恐	kǒng	Middle_Chinese		1172d'	khjowngX	Wikibooks2016a
10918	蛩	qióng	Old_Chinese	1172	1172e'		Karlgren1954
10919	蛩	qióng	Middle_Chinese		1172e'	gjowng	Wikibooks2016a
10920	跫	qióng	Old_Chinese	1172	1172f'		Karlgren1954
10921	跫	qióng	Middle_Chinese		1172f'	gjowng	Wikibooks2016a
10922	跫	qióng	Middle_Chinese		1172f'	khaewng	Wikibooks2016a
10923	鴻	hóng	Old_Chinese	1172	1172g'		Karlgren1954
10924	鴻	hóng	Middle_Chinese		1172g'	huwng	Wikibooks2016a
10925	公	gōng	Old_Chinese	1173	1173a		Karlgren1954
10926	公	gōng	Middle_Chinese		1173a	kuwng	Wikibooks2016a
10927	瓮	wèng	Old_Chinese	1173	1173g		Karlgren1954
10928	瓮	wèng	Middle_Chinese		1173g	'uwngH	Wikibooks2016a
10929	孔	kǒng	Old_Chinese	1174	1174a		Karlgren1954
10930	孔	kǒng	Middle_Chinese		1174a	khuwngX	Wikibooks2016a
10931	東	dōng	Old_Chinese	1175	1175a		Karlgren1954
10932	東	dōng	Middle_Chinese		1175a	tuwng	Wikibooks2016a
10933	凍	dòng	Old_Chinese	1175	1175e		Karlgren1954
10934	凍	dòng	Middle_Chinese		1175e	tuwngH	Wikibooks2016a
10935	棟	dòng	Old_Chinese	1175	1175f		Karlgren1954
10936	棟	dòng	Middle_Chinese		1175f	tuwngH	Wikibooks2016a
10937	涷	dōng	Old_Chinese	1175	1175g		Karlgren1954
10938	涷	dōng	Middle_Chinese		1175g	tuwngH	Wikibooks2016a
10939	蝀	dōng	Old_Chinese	1175	1175h		Karlgren1954
10940	蝀	dōng	Middle_Chinese		1175h	tuwng	Wikibooks2016a
10941	倲	dōng	Old_Chinese	1175	1175-		Karlgren1954
10942	鯟	dōng	Old_Chinese	1175	1175-		Karlgren1954
10943	崠	dōng	Old_Chinese	1175	1175-		Karlgren1954
10944	埬	dōng	Old_Chinese	1175	1175-		Karlgren1954
10945	棟	dòng	Old_Chinese	1175	1175-		Karlgren1954
10946	㨂	dǒng	Old_Chinese	1175	1175-		Karlgren1954
10947	㨂	dǒng	Middle_Chinese		1175-	tuwngX	Wikibooks2016a
10948	同	tóng	Old_Chinese	1176	1176a		Karlgren1954
10949	同	tóng	Middle_Chinese		1176a	duwng	Wikibooks2016a
10950	銅	tóng	Old_Chinese	1176	1176d		Karlgren1954
10951	銅	tóng	Middle_Chinese		1176d	duwng	Wikibooks2016a
10952	桐	tóng	Old_Chinese	1176	1176e		Karlgren1954
10953	桐	tóng	Middle_Chinese		1176e	duwng	Wikibooks2016a
10954	筒	tǒng	Old_Chinese	1176	1176g		Karlgren1954
10955	筒	tǒng	Middle_Chinese		1176g	duwng	Wikibooks2016a
10956	洞	dòng	Old_Chinese	1176	1176h		Karlgren1954
10957	洞	dòng	Middle_Chinese		1176h	duwngH	Wikibooks2016a
10958	詷	tóng	Old_Chinese	1176	1176i		Karlgren1954
10959	詷	tóng	Middle_Chinese		1176i	duwng	Wikibooks2016a
10960	侗	dòng	Old_Chinese	1176	1176j		Karlgren1954
10961	侗	dòng	Middle_Chinese		1176j	duwng	Wikibooks2016a
10962	侗	dòng	Middle_Chinese		1176j	duwngX	Wikibooks2016a
10963	侗	dòng	Middle_Chinese		1176j	thuwng	Wikibooks2016a
10964	侗	dòng	Middle_Chinese		1176j	thuwngH	Wikibooks2016a
10965	恫	dòng	Old_Chinese	1176	1176k		Karlgren1954
10966	恫	dòng	Middle_Chinese		1176k	thuwng	Wikibooks2016a
10967	恫	dòng	Middle_Chinese		1176k	thuwngH	Wikibooks2016a
10968	蒙	méng	Old_Chinese	1181	1181a		Karlgren1954
10969	蒙	méng	Middle_Chinese		1181a	muwng	Wikibooks2016a
10970	幪	méng	Old_Chinese	1181	1181b		Karlgren1954
10971	幪	méng	Middle_Chinese		1181b	muwngX	Wikibooks2016a
10972	矇	méng	Old_Chinese	1181	1181c		Karlgren1954
10973	矇	méng	Middle_Chinese		1181c	muwng	Wikibooks2016a
10974	濛	méng	Old_Chinese	1181	1181d		Karlgren1954
10975	濛	méng	Middle_Chinese		1181d	muwng	Wikibooks2016a
10976	蠓	měng	Old_Chinese	1181	1181e		Karlgren1954
10977	蠓	měng	Middle_Chinese		1181e	muwng	Wikibooks2016a
10978	蠓	měng	Middle_Chinese		1181e	muwngX	Wikibooks2016a
10979	饛	méng	Old_Chinese	1181	1181f		Karlgren1954
10980	饛	méng	Middle_Chinese		1181f	muwng	Wikibooks2016a
10981	朦	méng	Old_Chinese	1181	1181-		Karlgren1954
10982	用	yòng	Old_Chinese	1185	1185a		Karlgren1954
10983	用	yòng	Middle_Chinese		1185a	yowngH	Wikibooks2016a
10984	𢦨		Old_Chinese	1185	1185f		Karlgren1954
10985	𢦨		Middle_Chinese		1185f	yowngX	Wikibooks2016a
10986	甬	yǒng	Old_Chinese	1185	1185h		Karlgren1954
10987	甬	yǒng	Middle_Chinese		1185h	yowngX	Wikibooks2016a
10988	俑	yǒng	Old_Chinese	1185	1185j		Karlgren1954
10989	俑	yǒng	Middle_Chinese		1185j	yowngX	Wikibooks2016a
10990	勇	yǒng	Old_Chinese	1185	1185k		Karlgren1954
10991	勇	yǒng	Middle_Chinese		1185k	yowngX	Wikibooks2016a
10992	涌	yǒng	Old_Chinese	1185	1185l		Karlgren1954
10993	涌	yǒng	Middle_Chinese		1185l	yowngX	Wikibooks2016a
10994	蛹	yǒng	Old_Chinese	1185	1185m		Karlgren1954
10995	蛹	yǒng	Middle_Chinese		1185m	yowngX	Wikibooks2016a
10996	踊	yǒng	Old_Chinese	1185	1185n		Karlgren1954
10997	踊	yǒng	Middle_Chinese		1185n	yowngX	Wikibooks2016a
10998	誦	sòng	Old_Chinese	1185	1185o		Karlgren1954
10999	誦	sòng	Middle_Chinese		1185o	zjowngH	Wikibooks2016a
11000	桶	tǒng	Old_Chinese	1185	1185p		Karlgren1954
11001	桶	tǒng	Middle_Chinese		1185p	thuwngX	Wikibooks2016a
11002	痛	tòng	Old_Chinese	1185	1185q		Karlgren1954
11003	痛	tòng	Middle_Chinese		1185q	thuwngH	Wikibooks2016a
11004	通	tōng	Old_Chinese	1185	1185r		Karlgren1954
11005	通	tōng	Middle_Chinese		1185r	thuwng	Wikibooks2016a
11006	筩	tóng	Old_Chinese	1185	1185t		Karlgren1954
11007	筩	tóng	Middle_Chinese		1185t	duwng	Wikibooks2016a
11008	湧	yǒng	Old_Chinese	1185	1185u		Karlgren1954
11009	湧	yǒng	Middle_Chinese		1185u	yowngX	Wikibooks2016a
11010	庸	yōng	Old_Chinese	1185	1185x		Karlgren1954
11011	庸	yōng	Middle_Chinese		1185x	yowng	Wikibooks2016a
11012	傭	yōng	Old_Chinese	1185	1185y		Karlgren1954
11013	傭	yōng	Middle_Chinese		1185y	trhjowng	Wikibooks2016a
11014	傭	yōng	Middle_Chinese		1185y	yowng	Wikibooks2016a
11015	墉	yōng	Old_Chinese	1185	1185z		Karlgren1954
11016	墉	yōng	Middle_Chinese		1185z	yowng	Wikibooks2016a
11017	鏞	yōng	Old_Chinese	1185	1185a'		Karlgren1954
11018	鏞	yōng	Middle_Chinese		1185a'	yowng	Wikibooks2016a
11019	容	róng	Old_Chinese	1187	1187a		Karlgren1954
11020	容	róng	Middle_Chinese		1187a	yowng	Wikibooks2016a
11021	溶	róng	Old_Chinese	1187	1187b		Karlgren1954
11022	溶	róng	Middle_Chinese		1187b	yowng	Wikibooks2016a
11023	蓉	róng	Old_Chinese	1187	1187c		Karlgren1954
11024	蓉	róng	Middle_Chinese		1187c	yowng	Wikibooks2016a
11025	重	zhòng	Old_Chinese	1188	1188a		Karlgren1954
11026	重	zhòng	Middle_Chinese		1188a	drjowng	Wikibooks2016a
11027	重	zhòng	Middle_Chinese		1188a	drjowngX	Wikibooks2016a
11028	偅	zhòng	Old_Chinese	1188	1188b		Karlgren1954
11029	偅	zhòng	Middle_Chinese		1188b	tsyowngH	Wikibooks2016a
11030	湩	dòng	Old_Chinese	1188	1188c		Karlgren1954
11031	湩	dòng	Middle_Chinese		1188c	trjowngH	Wikibooks2016a
11032	湩	dòng	Middle_Chinese		1188c	tuwngH	Wikibooks2016a
11033	種	zhǒng	Old_Chinese	1188	1188d		Karlgren1954
11034	種	zhǒng	Middle_Chinese		1188d	tsyowngH	Wikibooks2016a
11035	種	zhǒng	Middle_Chinese		1188d	tsyowngX	Wikibooks2016a
11036	腫	zhǒng	Old_Chinese	1188	1188e		Karlgren1954
11037	腫	zhǒng	Middle_Chinese		1188e	tsyowngX	Wikibooks2016a
11038	踵	zhǒng	Old_Chinese	1188	1188f		Karlgren1954
11039	踵	zhǒng	Middle_Chinese		1188f	tsyowngX	Wikibooks2016a
11040	鍾	zhōng	Old_Chinese	1188	1188g		Karlgren1954
11041	鍾	zhōng	Middle_Chinese		1188g	tsyowng	Wikibooks2016a
11042	衝	chōng	Old_Chinese	1188	1188j		Karlgren1954
11043	衝	chōng	Middle_Chinese		1188j	tsyhowng	Wikibooks2016a
11044	尰	zhǒng	Old_Chinese	1188	1188k		Karlgren1954
11045	尰	zhǒng	Middle_Chinese		1188k	dzyowngX	Wikibooks2016a
11046	董	dǒng	Old_Chinese	1188	1188l		Karlgren1954
11047	董	dǒng	Middle_Chinese		1188l	tuwngX	Wikibooks2016a
11048	動	dòng	Old_Chinese	1188	1188m		Karlgren1954
11049	動	dòng	Middle_Chinese		1188m	duwngX	Wikibooks2016a
11050	慟	tòng	Old_Chinese	1188	1188n		Karlgren1954
11051	慟	tòng	Middle_Chinese		1188n	duwngH	Wikibooks2016a
11052	童	tóng	Old_Chinese	1188	1188o		Karlgren1954
11053	童	tóng	Middle_Chinese		1188o	duwng	Wikibooks2016a
11054	僮	tóng	Old_Chinese	1188	1188r		Karlgren1954
11055	僮	tóng	Middle_Chinese		1188r	duwng	Wikibooks2016a
11056	瞳	tóng	Old_Chinese	1188	1188s		Karlgren1954
11057	瞳	tóng	Middle_Chinese		1188s	thuwng	Wikibooks2016a
11058	穜	zhǒng	Old_Chinese	1188	1188t		Karlgren1954
11059	穜	zhǒng	Middle_Chinese		1188t	drjowng	Wikibooks2016a
11060	穜	zhǒng	Middle_Chinese		1188t	duwng	Wikibooks2016a
11061	𣦟		Old_Chinese	1188	1188u		Karlgren1954
11062	𣦟		Middle_Chinese		1188u	tsyowngX	Wikibooks2016a
11063	鐘	zhōng	Old_Chinese	1188	1188x		Karlgren1954
11064	鐘	zhōng	Middle_Chinese		1188x	tsyowng	Wikibooks2016a
11065	𠟍		Old_Chinese	1188	1188a'		Karlgren1954
11066	𠟍		Middle_Chinese		1188a'	tsyhowng	Wikibooks2016a
11067	憧	chōng	Old_Chinese	1188	1188b'		Karlgren1954
11068	憧	chōng	Middle_Chinese		1188b'	draewngH	Wikibooks2016a
11069	憧	chōng	Middle_Chinese		1188b'	tsyhowng	Wikibooks2016a
11070	罿	chōng	Old_Chinese	1188	1188c'		Karlgren1954
11071	罿	chōng	Middle_Chinese		1188c'	duwng	Wikibooks2016a
11072	罿	chōng	Middle_Chinese		1188c'	tsyhowng	Wikibooks2016a
11073	𤺄		Old_Chinese	1188	1188d'		Karlgren1954
11074	𤺄		Middle_Chinese		1188d'	dzyowngX	Wikibooks2016a
11075	幢	chuáng	Old_Chinese	1188	1188e'		Karlgren1954
11076	幢	chuáng	Middle_Chinese		1188e'	draewng	Wikibooks2016a
11077	撞	zhuàng	Old_Chinese	1188	1188f'		Karlgren1954
11078	撞	zhuàng	Middle_Chinese		1188f'	draewng	Wikibooks2016a
11079	撞	zhuàng	Middle_Chinese		1188f'	draewngH	Wikibooks2016a
11080	松	sōng	Old_Chinese	1190	1190a		Karlgren1954
11081	松	sōng	Middle_Chinese		1190a	zjowng	Wikibooks2016a
11082	訟	sòng	Old_Chinese	1190	1190b		Karlgren1954
11083	訟	sòng	Middle_Chinese		1190b	zjowng	Wikibooks2016a
11084	訟	sòng	Middle_Chinese		1190b	zjowngH	Wikibooks2016a
11085	頌	sòng	Old_Chinese	1190	1190d		Karlgren1954
11086	頌	sòng	Middle_Chinese		1190d	zjowngH	Wikibooks2016a
11087	崧	sōng	Old_Chinese	1190	1190f		Karlgren1954
11088	崧	sōng	Middle_Chinese		1190f	sjuwng	Wikibooks2016a
11089	从	cóng	Old_Chinese	1191	1191a		Karlgren1954
11090	从	cóng	Middle_Chinese		1191a	dzjowng	Wikibooks2016a
11091	从	cóng	Middle_Chinese		1191a	dzjowng	Wikibooks2016a
11092	从	cóng	Middle_Chinese		1191a	dzjowngH	Wikibooks2016a
11093	从	cóng	Middle_Chinese		1191a	tshjowng	Wikibooks2016a
11094	从	cóng	Middle_Chinese		1191a	tsjowng	Wikibooks2016a
11095	从	cóng	Middle_Chinese		1191a	tsuwngX	Wikibooks2016a
11096	縱	zòng	Old_Chinese	1191	1191h		Karlgren1954
11097	縱	zòng	Middle_Chinese		1191h	tsjowngH	Wikibooks2016a
11098	縱	zòng	Middle_Chinese		1191h	tsuwngX	Wikibooks2016a
11099	樅	cōng	Old_Chinese	1191	1191i		Karlgren1954
11100	樅	cōng	Middle_Chinese		1191i	tshjowng	Wikibooks2016a
11101	樅	cōng	Middle_Chinese		1191i	tsjowng	Wikibooks2016a
11102	聳	sǒng	Old_Chinese	1191	1191j		Karlgren1954
11103	聳	sǒng	Middle_Chinese		1191j	sjowngX	Wikibooks2016a
11104	豵	zōng	Old_Chinese	1191	1191k		Karlgren1954
11105	豵	zōng	Middle_Chinese		1191k	tsuwng	Wikibooks2016a
