ID	DOCULECT	DOCULECT_IN_SOURCE	CONCEPT	CONCEPTICON_ID	STEDT_ID	VALUE	SEGMENTS	SOURCE
216747	Dali	Bai (Dali)	believe		216747	zɯ⁴⁴tɯ⁴⁴	z ɯ ⁴⁴ t ɯ ⁴⁴ 	Sun1991
216748	Bijiang	Bai (Bijiang)	believe		216748	sẽ⁴²	s ẽ ∼ ⁴² 	Sun1991
216773	Jianchuan	Bai (Jianchuan)	believe		216773	ɕĩ³¹	ɕ ĩ ∼ ³¹ 	Sun1991
205884	Dali	Bai (Dali)	bell		205884	tsv³⁵	ts v ³⁵ 	Sun1991
205885	Bijiang	Bai (Bijiang)	bell		205885	tsõ⁴²	ts õ ∼ ⁴² 	Sun1991
205910	Jianchuan	Bai (Jianchuan)	bell		205910	tsṽ⁵⁵	ts ṽ ⁵⁵ 	Sun1991
193262	Jianchuan	Bai (Jianchuan)	belly		193262	fv⁴⁴	f v ⁴⁴ 	Sun1991
193236	Dali	Bai (Dali)	belly		193236	fv⁴⁴khuo⁴⁴	f v ⁴⁴ kh u o ⁴⁴ 	Sun1991
193237	Bijiang	Bai (Bijiang)	belly		193237	ʐeʴ⁴²qho³³	ʐ eʴ ⁴² qh o ³³ 	Sun1991
220776	Dali	Bai (Dali)	big		220776	to⁵³	t o ⁵³ 	Sun1991
220777	Bijiang	Bai (Bijiang)	big		220777	do⁴²	d o ⁴² 	Sun1991
220802	Jianchuan	Bai (Jianchuan)	big		220802	to⁴²	t o ⁴² 	Sun1991
187244	Jianchuan	Bai (Jianchuan)	bird		187244	tso⁴⁴tsi³³	ts o ⁴⁴ ts i ³³ 	Sun1991
187218	Dali	Bai (Dali)	bird		187218	tso⁴⁴	ts o ⁴⁴ 	Sun1991
187219	Bijiang	Bai (Bijiang)	bird		187219	tso⁵⁵	ts o ⁵⁵ 	Sun1991
219450	Dali	Bai (Dali)	birth, give		219450	tɕi⁴²xeʴ⁵⁵	tɕ i ⁴² x eʴ ⁵⁵ 	Sun1991
219451	Bijiang	Bai (Bijiang)	birth, give		219451	ɕõ³³	ɕ õ ∼ ³³ 	Sun1991
219476	Jianchuan	Bai (Jianchuan)	birth, give		219476	tɕi⁴²xɛ̃⁵⁵	tɕ i ⁴² x ɛ̃ ∼ ⁵⁵ 	Sun1991
207261	Dali	Bai (Dali)	bite		207261	ŋɑ⁴⁴	ŋ ɑ ⁴⁴ 	Sun1991
207262	Bijiang	Bai (Bijiang)	bite		207262	ŋɑ⁴⁴	ŋ ɑ ⁴⁴ 	Sun1991
207287	Jianchuan	Bai (Jianchuan)	bite		207287	ŋɑ⁴⁴	ŋ ɑ ⁴⁴ 	Sun1991
225341	Jianchuan	Bai (Jianchuan)	bitter		225341	khu³³	kh u ³³ 	Sun1991
225315	Dali	Bai (Dali)	bitter		225315	khu³³	kh u ³³ 	Sun1991
225316	Bijiang	Bai (Bijiang)	bitter		225316	qhu³³	qh u ³³ 	Sun1991
222867	Dali	Bai (Dali)	black		222867	xɯ⁴⁴	x ɯ ⁴⁴ 	Sun1991
222868	Bijiang	Bai (Bijiang)	black		222868	xɯ⁵⁵	x ɯ ⁵⁵ 	Sun1991
222893	Jianchuan	Bai (Jianchuan)	black		222893	xɯ⁴⁴	x ɯ ⁴⁴ 	Sun1991
194052	Dali	Bai (Dali)	bladder		194052	ti⁵⁵pu³³	t i ⁵⁵ p u ³³ 	Sun1991
194053	Bijiang	Bai (Bijiang)	bladder		194053	phu⁵⁵qho³³	ph u ⁵⁵ qh o ³³ 	Sun1991
194078	Jianchuan	Bai (Jianchuan)	bladder		194078	phɛ⁵⁵u³³	ph ɛ ⁵⁵ u ³³ 	Sun1991
195276	Dali	Bai (Dali)	blind person		195276	lo³⁵teʴ³⁵	l o ³⁵ t eʴ ³⁵ 	Sun1991
195277	Bijiang	Bai (Bijiang)	blind person		195277	vɪ̃³³tɑ̃⁵⁵ȵi²¹	v ɪ̃ ∼ ³³ t ɑ̃ ∼ ⁵⁵ ȵ i ²¹ 	Sun1991
195302	Jianchuan	Bai (Jianchuan)	blind person		195302	ŋui³³tɛ⁵⁵	ŋ u i ³³ t ɛ ⁵⁵ 	Sun1991
193645	Bijiang	Bai (Bijiang)	blood		193645	suɑ⁴⁴	s u ɑ ⁴⁴ 	Sun1991
193644	Dali	Bai (Dali)	blood		193644	suɑ⁴⁴	s u ɑ ⁴⁴ 	Sun1991
193670	Jianchuan	Bai (Jianchuan)	blood		193670	suɑ⁴⁴	s u ɑ ⁴⁴ 	Sun1991
220241	Jianchuan	Bai (Jianchuan)	bloom		220241	khɯ⁵⁵xo⁵⁵	kh ɯ ⁵⁵ x o ⁵⁵ 	Sun1991
220216	Bijiang	Bai (Bijiang)	bloom		220216	xu⁴⁴xu⁴⁴	x u ⁴⁴ x u ⁴⁴ 	Sun1991
220215	Dali	Bai (Dali)	bloom		220215	khɯ⁵⁵xuo³⁵	kh ɯ ⁵⁵ x u o ³⁵ 	Sun1991
218380	Bijiang	Bai (Bijiang)	blow (of wind)		218380	tɕui⁵⁵	tɕ u i ⁵⁵ 	Sun1991
218379	Dali	Bai (Dali)	blow (of wind)		218379	pi³⁵si³⁵phɯ⁵⁵	p i ³⁵ s i ³⁵ ph ɯ ⁵⁵ 	Sun1991
218405	Jianchuan	Bai (Jianchuan)	blow (of wind)		218405	tsho⁴⁴	tsh o ⁴⁴ 	Sun1991
207720	Dali	Bai (Dali)	blow with mouth		207720	phɯ⁵⁵	ph ɯ ⁵⁵ 	Sun1991
207721	Bijiang	Bai (Bijiang)	blow with mouth		207721	phɯ⁵⁵	ph ɯ ⁵⁵ 	Sun1991
207746	Jianchuan	Bai (Jianchuan)	blow with mouth		207746	phɯ⁵⁵	ph ɯ ⁵⁵ 	Sun1991
222791	Jianchuan	Bai (Jianchuan)	blue		222791	tɕhɛ̃⁵⁵	tɕh ɛ̃ ∼ ⁵⁵ 	Sun1991
222765	Dali	Bai (Dali)	blue		222765	lɑ⁴²	l ɑ ⁴² 	Sun1991
222766	Bijiang	Bai (Bijiang)	blue		222766	tɕhɑ̃⁵⁵	tɕh ɑ̃ ∼ ⁵⁵ 	Sun1991
224397	Dali	Bai (Dali)	blunt		224397	tui³¹	t u i ³¹ 	Sun1991
224398	Bijiang	Bai (Bijiang)	blunt		224398	ɑ⁴²ji⁴²	ɑ ⁴² j i ⁴² 	Sun1991
224423	Jianchuan	Bai (Jianchuan)	blunt		224423	tuɑ³¹	t u ɑ ³¹ 	Sun1991
186453	Dali	Bai (Dali)	boar		186453	jeʴ³¹te⁴²	j eʴ ³¹ t e ⁴² 	Sun1991
186454	Bijiang	Bai (Bijiang)	boar		186454	te⁴²ɕɑ̃⁵⁵	t e ⁴² ɕ ɑ̃ ∼ ⁵⁵ 	Sun1991
186479	Jianchuan	Bai (Jianchuan)	boar		186479	tso⁴²te⁴²	ts o ⁴² t e ⁴² 	Sun1991
198286	Bijiang	Bai (Bijiang)	board / plank		198286	põ⁴²pho⁵⁵	p õ ∼ ⁴² ph o ⁵⁵ 	Sun1991
198285	Dali	Bai (Dali)	board / plank		198285	peʴ³³	p eʴ ³³ 	Sun1991
198311	Jianchuan	Bai (Jianchuan)	board / plank		198311	pɛ̃³³	p ɛ̃ ∼ ³³ 	Sun1991
204507	Dali	Bai (Dali)	boat		204507	je²¹su⁵⁵	j e ²¹ s u ⁵⁵ 	Sun1991
204508	Bijiang	Bai (Bijiang)	boat		204508	ȵɑ²¹	ȵ ɑ ²¹ 	Sun1991
204533	Jianchuan	Bai (Jianchuan)	boat		204533	jɪ̃²¹su⁵⁵	j ɪ̃ ∼ ²¹ s u ⁵⁵ 	Sun1991
191758	Bijiang	Bai (Bijiang)	body		191758	tɕhi⁵⁵gɯ⁴²	tɕh i ⁵⁵ g ɯ ⁴² 	Sun1991
191783	Jianchuan	Bai (Jianchuan)	body		191783	tshɛ̃⁵⁵gɯ³¹	tsh ɛ̃ ∼ ⁵⁵ g ɯ ³¹ 	Sun1991
191757	Dali	Bai (Dali)	body		191757	tshi⁵⁵khou⁵⁵kɯ³¹	tsh i ⁵⁵ kh o u ⁵⁵ k ɯ ³¹ 	Sun1991
194511	Dali	Bai (Dali)	boil		194511	jo³³	j o ³³ 	Sun1991
194512	Bijiang	Bai (Bijiang)	boil		194512	qui²¹le²¹tɕhi⁵⁵	q u i ²¹ l e ²¹ tɕh i ⁵⁵ 	Sun1991
194537	Jianchuan	Bai (Jianchuan)	boil		194537	ke⁵⁵jo³³	k e ⁵⁵ j o ³³ 	Sun1991
219297	Dali	Bai (Dali)	boil		219297	xuɑ⁴⁴	x u ɑ ⁴⁴ 	Sun1991
219323	Jianchuan	Bai (Jianchuan)	boil		219323	xuɑ⁴⁴	x u ɑ ⁴⁴ 	Sun1991
219298	Bijiang	Bai (Bijiang)	boil		219298	xuɑ⁴⁴	x u ɑ ⁴⁴ 	Sun1991
205272	Dali	Bai (Dali)	book		205272	si³⁵	s i ³⁵ 	Sun1991
205273	Bijiang	Bai (Bijiang)	book		205273	su⁵⁵dʑi⁴²	s u ⁵⁵ dʑ i ⁴² 	Sun1991
205298	Jianchuan	Bai (Jianchuan)	book		205298	sv⁵⁵tshuɛ⁴⁴	s v ⁵⁵ tsh u ɛ ⁴⁴ 	Sun1991
215268	Dali	Bai (Dali)	borrow / lend		215268	tɕeɹ⁴⁴	tɕ e ɹ ⁴⁴ 	Sun1991
215294	Jianchuan	Bai (Jianchuan)	borrow / lend		215294	tɕɛ⁴⁴	tɕ ɛ ⁴⁴ 	Sun1991
215269	Bijiang	Bai (Bijiang)	borrow / lend		215269	tɕɑ⁴⁴	tɕ ɑ ⁴⁴ 	Sun1991
202977	Dali	Bai (Dali)	bottle		202977	ku²¹khuo³³	k u ²¹ kh u o ³³ 	Sun1991
202978	Bijiang	Bai (Bijiang)	bottle		202978	thɑ̃⁵⁵	th ɑ̃ ∼ ⁵⁵ 	Sun1991
203003	Jianchuan	Bai (Jianchuan)	bottle		203003	piɛ̃²¹	p i ɛ̃ ∼ ²¹ 	Sun1991
185561	Jianchuan	Bai (Jianchuan)	bovine		185561	ŋɯ²¹	ŋ ɯ ²¹ 	Sun1991
185535	Dali	Bai (Dali)	bovine		185535	ŋɯ²¹	ŋ ɯ ²¹ 	Sun1991
185536	Bijiang	Bai (Bijiang)	bovine		185536	ŋɯ²¹	ŋ ɯ ²¹ 	Sun1991
201753	Dali	Bai (Dali)	bow (weapon)		201753	kv³⁵tsou³⁵	k v ³⁵ ts o u ³⁵ 	Sun1991
201754	Bijiang	Bai (Bijiang)	bow (weapon)		201754	kũ⁵⁵	k ũ ∼ ⁵⁵ 	Sun1991
201779	Jianchuan	Bai (Jianchuan)	bow (weapon)		201779	kõ⁵⁵	k õ ∼ ⁵⁵ 	Sun1991
202773	Dali	Bai (Dali)	bowl		202773	ke⁴²	k e ⁴² 	Sun1991
202774	Bijiang	Bai (Bijiang)	bowl		202774	qe⁴²	q e ⁴² 	Sun1991
202799	Jianchuan	Bai (Jianchuan)	bowl		202799	ke⁴²	k e ⁴² 	Sun1991
198999	Dali	Bai (Dali)	bracelet		198999	tɕi²¹	tɕ i ²¹ 	Sun1991
199000	Bijiang	Bai (Bijiang)	bracelet		199000	tui²¹pho⁴⁴	t u i ²¹ ph o ⁴⁴ 	Sun1991
199025	Jianchuan	Bai (Jianchuan)	bracelet		199025	tɕi²¹	tɕ i ²¹ 	Sun1991
213381	Dali	Bai (Dali)	braid		213381	pi³⁵	p i ³⁵ 	Sun1991
213407	Jianchuan	Bai (Jianchuan)	braid		213407	pĩ⁵⁵	p ĩ ∼ ⁵⁵ 	Sun1991
213382	Bijiang	Bai (Bijiang)	braid		213382	tɕuɪ̃⁵⁵	tɕ u ɪ̃ ∼ ⁵⁵ 	Sun1991
200631	Dali	Bai (Dali)	bran		200631	mo⁴²tshou⁵⁵pe²¹	m o ⁴² tsh o u ⁵⁵ p e ²¹ 	Sun1991
200632	Bijiang	Bai (Bijiang)	bran		200632	mo⁴²ʈhõ⁵⁵tɕui²¹	m o ⁴² ʈh õ ∼ ⁵⁵ tɕ u i ²¹ 	Sun1991
200657	Jianchuan	Bai (Jianchuan)	bran		200657	tshõ⁵⁵	tsh õ ∼ ⁵⁵ 	Sun1991
191451	Dali	Bai (Dali)	branch		191451	tsɯ³¹ku³⁵	ts ɯ ³¹ k u ³⁵ 	Sun1991
191452	Bijiang	Bai (Bijiang)	branch		191452	ɖɯ⁴²ko⁵⁵	ɖ ɯ ⁴² k o ⁵⁵ 	Sun1991
191477	Jianchuan	Bai (Jianchuan)	branch		191477	tsɯ³¹ku⁵⁵	ts ɯ ³¹ k u ⁵⁵ 	Sun1991
219043	Bijiang	Bai (Bijiang)	break		219043	pho⁵⁵tshɑ⁵⁵	ph o ⁵⁵ tsh ɑ ⁵⁵ 	Sun1991
219068	Jianchuan	Bai (Jianchuan)	break		219068	pho³¹	ph o ³¹ 	Sun1991
219042	Dali	Bai (Dali)	break		219042	nɑ³¹	n ɑ ³¹ 	Sun1991
219017	Jianchuan	Bai (Jianchuan)	break (v.i. of rope, etc.)		219017	tse⁴²tshɯ⁵⁵	ts e ⁴² tsh ɯ ⁵⁵ 	Sun1991
218991	Dali	Bai (Dali)	break (v.i. of rope, etc.)		218991	tse³³	ts e ³³ 	Sun1991
218992	Bijiang	Bai (Bijiang)	break (v.i. of rope, etc.)		218992	tseɹ⁵⁵	ts e ɹ ⁵⁵ 	Sun1991
200019	Dali	Bai (Dali)	breakfast		200019	tshɑ⁵⁵	tsh ɑ ⁵⁵ 	Sun1991
200020	Bijiang	Bai (Bijiang)	breakfast		200020	mo⁴⁴pɑ⁴⁴tʂeʴ⁴⁴beʴ³³	m o ⁴⁴ p ɑ ⁴⁴ tʂ eʴ ⁴⁴ b eʴ ³³ 	Sun1991
200045	Jianchuan	Bai (Jianchuan)	breakfast		200045	tshɑ̃⁵⁵	tsh ɑ̃ ∼ ⁵⁵ 	Sun1991
193185	Dali	Bai (Dali)	breast		193185	pɑ⁴²	p ɑ ⁴² 	Sun1991
193186	Bijiang	Bai (Bijiang)	breast		193186	pɑ⁴²	p ɑ ⁴² 	Sun1991
193211	Jianchuan	Bai (Jianchuan)	breast		193211	pɑ⁴²	p ɑ ⁴² 	Sun1991
198183	Dali	Bai (Dali)	brick		198183	tsui³⁵	ts u i ³⁵ 	Sun1991
198209	Jianchuan	Bai (Jianchuan)	brick		198209	tsuɪ̃⁵⁵	ts u ɪ̃ ∼ ⁵⁵ 	Sun1991
198184	Bijiang	Bai (Bijiang)	brick		198184	uɑ̃⁴²ʈho⁵⁵	u ɑ̃ ∼ ⁴² ʈh o ⁵⁵ 	Sun1991
204303	Dali	Bai (Dali)	bridge		204303	ku²¹sɯ⁴⁴	k u ²¹ s ɯ ⁴⁴ 	Sun1991
204304	Bijiang	Bai (Bijiang)	bridge		204304	ku²¹	k u ²¹ 	Sun1991
204329	Jianchuan	Bai (Jianchuan)	bridge		204329	ku²¹	k u ²¹ 	Sun1991
222459	Dali	Bai (Dali)	bright		222459	meʴ²¹	m eʴ ²¹ 	Sun1991
222460	Bijiang	Bai (Bijiang)	bright		222460	pɑ⁴²	p ɑ ⁴² 	Sun1991
222485	Jianchuan	Bai (Jianchuan)	bright		222485	mɛ²¹ɕuɛ⁵⁵	m ɛ ²¹ ɕ u ɛ ⁵⁵ 	Sun1991
202416	Dali	Bai (Dali)	broom		202416	tsui⁴⁴kv³¹	ts u i ⁴⁴ k v ³¹ 	Sun1991
202417	Bijiang	Bai (Bijiang)	broom		202417	ʈue⁴⁴gu²¹	ʈ u e ⁴⁴ g u ²¹ 	Sun1991
202442	Jianchuan	Bai (Jianchuan)	broom		202442	tsui⁴⁴	ts u i ⁴⁴ 	Sun1991
196960	Bijiang	Bai (Bijiang)	brother (elder)		196960	ɑ⁵⁵ȵu⁵⁵	ɑ ⁵⁵ ȵ u ⁵⁵ 	Sun1991
196985	Jianchuan	Bai (Jianchuan)	brother (elder)		196985	ɑ³¹ko³³	ɑ ³¹ k o ³³ 	Sun1991
196959	Dali	Bai (Dali)	brother (elder)		196959	ko⁴⁴ko⁴⁴	k o ⁴⁴ k o ⁴⁴ 	Sun1991
197062	Bijiang	Bai (Bijiang)	brother (younger)		197062	thie³³	th i e ³³ 	Sun1991
197061	Dali	Bai (Dali)	brother (younger)		197061	the³³	th e ³³ 	Sun1991
197087	Jianchuan	Bai (Jianchuan)	brother (younger)		197087	thi³³	th i ³³ 	Sun1991
203487	Dali	Bai (Dali)	brush		203487	suɑ³⁵tsi⁴⁴	s u ɑ ³⁵ ts i ⁴⁴ 	Sun1991
203488	Bijiang	Bai (Bijiang)	brush		203488	suɑ²¹tsɯ³³	s u ɑ ²¹ ts ɯ ³³ 	Sun1991
203513	Jianchuan	Bai (Jianchuan)	brush		203513	suɑ⁵⁵tsi³³	s u ɑ ⁵⁵ ts i ³³ 	Sun1991
189718	Bijiang	Bai (Bijiang)	buckwheat (bitter)		189718	khv³³ku²¹	kh v ³³ k u ²¹ 	Sun1991
189743	Jianchuan	Bai (Jianchuan)	buckwheat (bitter)		189743	khu³³kv²¹	kh u ³³ k v ²¹ 	Sun1991
189717	Dali	Bai (Dali)	buckwheat (bitter)		189717	khu³³kv²¹	kh u ³³ k v ²¹ 	Sun1991
189667	Bijiang	Bai (Bijiang)	buckwheat (sweet)		189667	pɑ⁴²ku²¹	p ɑ ⁴² k u ²¹ 	Sun1991
189692	Jianchuan	Bai (Jianchuan)	buckwheat (sweet)		189692	kv²¹	k v ²¹ 	Sun1991
189666	Dali	Bai (Dali)	buckwheat (sweet)		189666	kv²¹	k v ²¹ 	Sun1991
191502	Dali	Bai (Dali)	bud		191502	ŋeʴ²¹	ŋ eʴ ²¹ 	Sun1991
191503	Bijiang	Bai (Bijiang)	bud		191503	ŋɑ²¹tsi⁴⁴	ŋ ɑ ²¹ ts i ⁴⁴ 	Sun1991
191528	Jianchuan	Bai (Jianchuan)	bud		191528	ŋɛ²¹	ŋ ɛ ²¹ 	Sun1991
220164	Dali	Bai (Dali)	bud		220164	thv³¹ŋeʴ²¹	th v ³¹ ŋ eʴ ²¹ 	Sun1991
220165	Bijiang	Bai (Bijiang)	bud		220165	xe³⁵ŋɑ²¹	x e ³⁵ ŋ ɑ ²¹ 	Sun1991
220190	Jianchuan	Bai (Jianchuan)	bud		220190	thv³¹ŋɛ²¹	th v ³¹ ŋ ɛ ²¹ 	Sun1991
201651	Dali	Bai (Dali)	bullet		201651	tsi³¹tɑ⁵⁵	ts i ³¹ t ɑ ⁵⁵ 	Sun1991
201652	Bijiang	Bai (Bijiang)	bullet		201652	tsi⁴⁴tɑ⁵⁵	ts i ⁴⁴ t ɑ ⁵⁵ 	Sun1991
201677	Jianchuan	Bai (Jianchuan)	bullet		201677	mɑ³¹tsi³³	m ɑ ³¹ ts i ³³ 	Sun1991
213993	Dali	Bai (Dali)	bury (something)		213993	uɑ⁴²kou⁴²	u ɑ ⁴² k o u ⁴² 	Sun1991
214019	Jianchuan	Bai (Jianchuan)	bury (something)		214019	ko⁴²	k o ⁴² 	Sun1991
213994	Bijiang	Bai (Bijiang)	bury (something)		213994	uɑ⁴²vu⁵⁵	u ɑ ⁴² v u ⁵⁵ 	Sun1991
187830	Dali	Bai (Dali)	butterfly		187830	ko⁵⁵le⁴⁴	k o ⁵⁵ l e ⁴⁴ 	Sun1991
187831	Bijiang	Bai (Bijiang)	butterfly		187831	qɛ⁴⁴le⁴⁴tsi³³	q ɛ ⁴⁴ l e ⁴⁴ ts i ³³ 	Sun1991
187856	Jianchuan	Bai (Jianchuan)	butterfly		187856	ko⁵⁵li⁴⁴	k o ⁵⁵ l i ⁴⁴ 	Sun1991
193339	Bijiang	Bai (Bijiang)	buttocks		193339	ʂeʴ³³mi³³ku⁵⁵	ʂ eʴ ³³ m i ³³ k u ⁵⁵ 	Sun1991
193338	Dali	Bai (Dali)	buttocks		193338	kheʴ⁵⁵v³³	kh eʴ ⁵⁵ v ³³ 	Sun1991
193364	Jianchuan	Bai (Jianchuan)	buttocks		193364	khɛ⁵⁵fu³³	kh ɛ ⁵⁵ f u ³³ 	Sun1991
211392	Dali	Bai (Dali)	buy		211392	meʴ⁴²	m eʴ ⁴² 	Sun1991
211393	Bijiang	Bai (Bijiang)	buy		211393	mɑ⁴²	m ɑ ⁴² 	Sun1991
211418	Jianchuan	Bai (Jianchuan)	buy		211418	mɛ⁴²	m ɛ ⁴² 	Sun1991
190534	Bijiang	Bai (Bijiang)	cabbage (Chinese)		190534	pɑ⁴²tshɯ⁴²	p ɑ ⁴² tsh ɯ ⁴² 	Sun1991
190533	Dali	Bai (Dali)	cabbage (Chinese)		190533	peɹ⁴²tshɯ³¹	p e ɹ ⁴² tsh ɯ ³¹ 	Sun1991
190559	Jianchuan	Bai (Jianchuan)	cabbage (Chinese)		190559	pɛ⁴²tshɯ³¹	p ɛ ⁴² tsh ɯ ³¹ 	Sun1991
211545	Dali	Bai (Dali)	calculate		211545	sui³³	s u i ³³ 	Sun1991
211546	Bijiang	Bai (Bijiang)	calculate		211546	suĩ⁴²	s u ĩ ∼ ⁴² 	Sun1991
211571	Jianchuan	Bai (Jianchuan)	calculate		211571	tsɑ⁴⁴	ts ɑ ⁴⁴ 	Sun1991
203640	Dali	Bai (Dali)	candle		203640	ja⁴²lɑ³⁵	j a ⁴² l ɑ ³⁵ 	Sun1991
203641	Bijiang	Bai (Bijiang)	candle		203641	jɑ⁴²quɑ⁴⁴	j ɑ ⁴² q u ɑ ⁴⁴ 	Sun1991
203666	Jianchuan	Bai (Jianchuan)	candle		203666	lɑ⁴⁴tsv⁴⁴	l ɑ ⁴⁴ ts v ⁴⁴ 	Sun1991
201600	Dali	Bai (Dali)	cannon		201600	pho⁴⁴	ph o ⁴⁴ 	Sun1991
201601	Bijiang	Bai (Bijiang)	cannon		201601	pho⁴⁴	ph o ⁴⁴ 	Sun1991
201626	Jianchuan	Bai (Jianchuan)	cannon		201626	pɑo³³	p ɑ o ³³ 	Sun1991
204457	Bijiang	Bai (Bijiang)	car		204457	lo²¹xo⁴²	l o ²¹ x o ⁴² 	Sun1991
204456	Dali	Bai (Dali)	car		204456	tɕhi⁵⁵tsheʴ⁴⁴	tɕh i ⁵⁵ tsh eʴ ⁴⁴ 	Sun1991
204482	Jianchuan	Bai (Jianchuan)	car		204482	tɕhi⁴⁴tshɛ³³	tɕh i ⁴⁴ tsh ɛ ³³ 	Sun1991
195531	Dali	Bai (Dali)	carpenter		195531	ŋv⁴⁴tɕo⁴²	ŋ v ⁴⁴ tɕ o ⁴² 	Sun1991
195532	Bijiang	Bai (Bijiang)	carpenter		195532	mo²¹tɕɑ⁵⁵	m o ²¹ tɕ ɑ ⁵⁵ 	Sun1991
195557	Jianchuan	Bai (Jianchuan)	carpenter		195557	ŋv⁴⁴tɕõ⁴²	ŋ v ⁴⁴ tɕ õ ∼ ⁴² 	Sun1991
210168	Dali	Bai (Dali)	carry on a pole (two people)		210168	tɑ³⁵	t ɑ ³⁵ 	Sun1991
210169	Bijiang	Bai (Bijiang)	carry on a pole (two people)		210169	qheʴ⁵⁵	qh eʴ ⁵⁵ 	Sun1991
210194	Jianchuan	Bai (Jianchuan)	carry on a pole (two people)		210194	tɑ̃⁵⁵	t ɑ̃ ∼ ⁵⁵ 	Sun1991
209301	Dali	Bai (Dali)	carry on back		209301	jeʴ⁴²	j eʴ ⁴² 	Sun1991
209302	Bijiang	Bai (Bijiang)	carry on back		209302	veʴ³³	v eʴ ³³ 	Sun1991
209327	Jianchuan	Bai (Jianchuan)	carry on back		209327	v̩u³³	v̩ u ³³ 	Sun1991
210220	Bijiang	Bai (Bijiang)	carry on shoulder		210220	ti⁵⁵	t i ⁵⁵ 	Sun1991
210219	Dali	Bai (Dali)	carry on shoulder		210219	khɑ⁴²	kh ɑ ⁴² 	Sun1991
210245	Jianchuan	Bai (Jianchuan)	carry on shoulder		210245	khɑ̃⁴²	kh ɑ̃ ∼ ⁴² 	Sun1991
208536	Dali	Bai (Dali)	cast		208536	lio⁴⁴	l i o ⁴⁴ 	Sun1991
208537	Bijiang	Bai (Bijiang)	cast		208537	ʂeʴ⁵⁵tɕui⁵⁵	ʂ eʴ ⁵⁵ tɕ u i ⁵⁵ 	Sun1991
208562	Jianchuan	Bai (Jianchuan)	cast		208562	sɛ̃²¹	s ɛ̃ ∼ ²¹ 	Sun1991
211086	Dali	Bai (Dali)	castrate		211086	mio³⁵	m i o ³⁵ 	Sun1991
211087	Bijiang	Bai (Bijiang)	castrate		211087	jui³⁵	j u i ³⁵ 	Sun1991
211112	Jianchuan	Bai (Jianchuan)	castrate		211112	miɛ⁵⁵	m i ɛ ⁵⁵ 	Sun1991
186096	Dali	Bai (Dali)	cat		186096	ɑ⁵⁵mi⁵⁵	ɑ ⁵⁵ m i ⁵⁵ 	Sun1991
186097	Bijiang	Bai (Bijiang)	cat		186097	xuɑ⁵⁵lo²¹	x u ɑ ⁵⁵ l o ²¹ 	Sun1991
186122	Jianchuan	Bai (Jianchuan)	cat		186122	ɑ⁵⁵ni⁵⁵	ɑ ⁵⁵ n i ⁵⁵ 	Sun1991
208383	Dali	Bai (Dali)	catch		208383	keʴ⁴⁴	k eʴ ⁴⁴ 	Sun1991
208384	Bijiang	Bai (Bijiang)	catch		208384	kɑ⁵⁵	k ɑ ⁵⁵ 	Sun1991
208409	Jianchuan	Bai (Jianchuan)	catch		208409	kɛ⁴⁴	k ɛ ⁴⁴ 	Sun1991
185638	Bijiang	Bai (Bijiang)	cattle (common)		185638	lɑ⁴²ŋo²¹	l ɑ ⁴² ŋ o ²¹ 	Sun1991
185663	Jianchuan	Bai (Jianchuan)	cattle (common)		185663	tsɯ⁵⁵ŋɯ⁵⁵	ts ɯ ⁵⁵ ŋ ɯ ⁵⁵ 	Sun1991
185637	Dali	Bai (Dali)	cattle (common)		185637	tsi⁵⁵ŋɯ⁵⁵	ts i ⁵⁵ ŋ ɯ ⁵⁵ 	Sun1991
229293	Dali	Bai (Dali)	catty=500 grams		229293	tɕe³⁵	tɕ e ³⁵ 	Sun1991
229294	Bijiang	Bai (Bijiang)	catty=500 grams		229294	tɕĩ⁵⁵	tɕ ĩ ∼ ⁵⁵ 	Sun1991
229319	Jianchuan	Bai (Jianchuan)	catty=500 grams		229319	tɕĩ⁵⁵	tɕ ĩ ∼ ⁵⁵ 	Sun1991
181659	Dali	Bai (Dali)	cave		181659	sv⁴²tv⁴²	s v ⁴² t v ⁴² 	Sun1991
181660	Bijiang	Bai (Bijiang)	cave		181660	ʂẽʴ⁵⁵vĩ⁴⁴	ʂ ẽʴ ∼ ⁵⁵ v ĩ ∼ ⁴⁴ 	Sun1991
181685	Jianchuan	Bai (Jianchuan)	cave		181685	tṽ⁴⁴	t ṽ ⁴⁴ 	Sun1991
214911	Dali	Bai (Dali)	celebrate new year		214911	kuo⁴²tse³⁵uɑ⁴⁴	k u o ⁴² ts e ³⁵ u ɑ ⁴⁴ 	Sun1991
214937	Jianchuan	Bai (Jianchuan)	celebrate new year		214937	ko⁴²tsi⁵⁵ŋuɑ⁴⁴	k o ⁴² ts i ⁵⁵ ŋ u ɑ ⁴⁴ 	Sun1991
214912	Bijiang	Bai (Bijiang)	celebrate new year		214912	tsv⁵⁵ʈo⁵⁵ŋuɑ⁴⁴	ts v ⁵⁵ ʈ o ⁵⁵ ŋ u ɑ ⁴⁴ 	Sun1991
188060	Jianchuan	Bai (Jianchuan)	centipede		188060	vu⁵⁵kṽ⁵⁵	v u ⁵⁵ k ṽ ⁵⁵ 	Sun1991
188034	Dali	Bai (Dali)	centipede		188034	u³⁵ku³⁵	u ³⁵ k u ³⁵ 	Sun1991
