ID	LID	DOCULECT	CONCEPT	CONCEPT_ID	CHINESE	CONCEPTICON_ID	VALUE	CROSSREF	PARTIAL_IDS	TOKENS
2361	Allen2007-2361	Heqing	answer	335	答	1275	ta⁵⁵jɯ̃⁴⁴	7093	1215 1216	t a ⁵⁵ j ɯ̃ ⁴⁴
2362	Allen2007-2362	Lanping	answer	335	答	1275	ta³³pɯ⁵⁵tɔ̃³¹	7094	1215 1217 1218	t a ³³ p ɯ ⁵⁵ t ɔ̃ ³¹
2363	Allen2007-2363	Qiliqiao	answer	335	答	1275	ta³⁵jo³³	7095	1215 1216	t a ³⁵ j o ³³
2364	Allen2007-2364	Yunlong	answer	335	答	1275	ta³⁵jɯ⁴⁴	7096	1215 1216	t a ³⁵ j ɯ ⁴⁴
2365	Allen2007-2365	Xiangyun	answer	335	答	1275	tã⁴²	7097	1218	t ã ⁴²
2366	Allen2007-2366	Luobenzhuo	answer	335	答	1275	ti⁴⁴tõ²¹	7098	1219 1218	t i ⁴⁴ t õ ²¹
2367	Allen2007-2367	Zhoucheng	answer	335	答	1275	ta³⁵lɯ⁴⁴	0	1215 1563	t a ³⁵ l ɯ ⁴⁴
4249	Allen2007-4249	Jianchuan	ant	74	蚂蚁	587	pĩ²¹po²¹tsɿ³³	27	3 4 5	p ĩ ²¹ p o ²¹ ts ɿ ³³
4250	Allen2007-4250	Eryuan	ant	74	蚂蚁	587	pi²¹pɯ³¹	28	3 4	p i ²¹ p ɯ ³¹
4251	Allen2007-4251	Heqing	ant	74	蚂蚁	587	pi²¹pɯ²¹tsɿ³³	29	3 4 5	p i ²¹ p ɯ ²¹ ts ɿ ³³
4252	Allen2007-4252	Lanping	ant	74	蚂蚁	587	pi³³pao³³tsɿ⁴⁴	30	3 4 5	p i ³³ p a o ³³ ts ɿ ⁴⁴
4253	Allen2007-4253	Qiliqiao	ant	74	蚂蚁	587	pi²¹pɯ³¹	31	3 4	p i ²¹ p ɯ ³¹
4254	Allen2007-4254	Yunlong	ant	74	蚂蚁	587	pi²¹pɯ³¹	32	3 4	p i ²¹ p ɯ ³¹
4255	Allen2007-4255	Xiangyun	ant	74	蚂蚁	587	pi²¹pou²¹tsɿ³³	33	3 4 5	p i ²¹ p o u ²¹ ts ɿ ³³
4256	Allen2007-4256	Luobenzhuo	ant	74	蚂蚁	587	tɕi³¹pɯ²¹	34	1564 4	tɕ i ³¹ p ɯ ²¹
4257	Allen2007-4257	Zhoucheng	ant	74	蚂蚁	587	pi²¹pɯ³¹	0	3 4	p i ²¹ p ɯ ³¹
793	Allen2007-793	Jianchuan	apron	179	围腰	2046	pe³³tɕi³¹	6427	923 924	p e ³³ tɕ i ³¹
794	Allen2007-794	Eryuan	apron	179	围腰	2046	pe³³se⁴⁴pɯ⁴⁴	6428	923 925 926	p e ³³ s e ⁴⁴ p ɯ ⁴⁴
795	Allen2007-795	Heqing	apron	179	围腰	2046	u³⁵pɯ⁴⁴jɔ²¹	6429	927 1565 928	u ³⁵ p ɯ ⁴⁴ j ɔ ²¹
796	Allen2007-796	Lanping	apron	179	围腰	2046	pi³³tɕi³¹kʰo⁵⁵	6430	923 924 929	p i ³³ tɕ i ³¹ kʰ o ⁵⁵
797	Allen2007-797	Qiliqiao	apron	179	围腰	2046	kʰɔ⁵⁵se⁴²	6431	930 925	kʰ ɔ ⁵⁵ s e ⁴²
798	Allen2007-798	Yunlong	apron	179	围腰	2046	wu³³tɕʰu³³	6432	931 932	w u ³³ tɕʰ u ³³
799	Allen2007-799	Xiangyun	apron	179	围腰	2046	ɣɔ³⁵tɕʰỹ⁵⁵	6433	931 932	ɣ ɔ ³⁵ tɕʰ ỹ ⁵⁵
800	Allen2007-800	Luobenzhuo	apron	179	围腰	2046	tɕɤ³³pɯ⁵⁵	6434	933 1565	tɕ ɤ ³³ p ɯ ⁵⁵
801	Allen2007-801	Zhoucheng	apron	179	围腰	2046	we³⁵tɕʰɯ⁵⁵pɯ⁴⁴	0	931 932 1565	w e ³⁵ tɕʰ ɯ ⁵⁵ p ɯ ⁴⁴
2350	Allen2007-2350	Jianchuan	ask	334	问	1309	piɛ⁴⁴	44	6	p i ɛ ⁴⁴
2351	Allen2007-2351	Eryuan	ask	334	问	1309	piɛ⁴⁴	45	6	p i ɛ ⁴⁴
2352	Allen2007-2352	Heqing	ask	334	问	1309	piɛ⁴⁴	46	6	p i ɛ ⁴⁴
2353	Allen2007-2353	Lanping	ask	334	问	1309	piɛ⁴⁴	47	6	p i ɛ ⁴⁴
2354	Allen2007-2354	Qiliqiao	ask	334	问	1309	piɛ⁴⁴	48	6	p i ɛ ⁴⁴
2355	Allen2007-2355	Yunlong	ask	334	问	1309	piɛ⁴⁴	49	6	p i ɛ ⁴⁴
2356	Allen2007-2356	Xiangyun	ask	334	问	1309	piɛ⁴⁴	50	6	p i ɛ ⁴⁴
2357	Allen2007-2357	Luobenzhuo	ask	334	问	1309	ʧua⁴⁴	51	6	ʧ u a ⁴⁴
2358	Allen2007-2358	Zhoucheng	ask	334	问	1309	piɛ⁴⁴	0	6	p i ɛ ⁴⁴
3178	Allen2007-3178	Jianchuan	bad	417	坏	1292	xe⁴⁴	60	7	x e ⁴⁴
3179	Allen2007-3179	Eryuan	bad	417	坏	1292	xe⁴⁴	61	7	x e ⁴⁴
3180	Allen2007-3180	Heqing	bad	417	坏	1292	xe³³	62	7	x e ³³
3181	Allen2007-3181	Lanping	bad	417	坏	1292	xe⁴⁴	63	7	x e ⁴⁴
3182	Allen2007-3182	Qiliqiao	bad	417	坏	1292	xe⁴⁴	64	7	x e ⁴⁴
3183	Allen2007-3183	Yunlong	bad	417	坏	1292	xɛ³³	65	7	x ɛ ³³
3184	Allen2007-3184	Xiangyun	bad	417	坏	1292	xɛ⁴⁴	66	7	x ɛ ⁴⁴
3185	Allen2007-3185	Luobenzhuo	bad	417	坏	1292	ʈʰɯ³³	67	8	ʈʰ ɯ ³³
3186	Allen2007-3186	Zhoucheng	bad	417	坏	1292	tua³³	0	1566	t u a ³³
4429	Allen2007-4429	Jianchuan	bamboo	92	竹子	1927	tsɤ⁴⁴	77	9	ts ɤ ⁴⁴
4430	Allen2007-4430	Eryuan	bamboo	92	竹子	1927	tʂɤ⁴⁴	78	9	tʂ ɤ ⁴⁴
4431	Allen2007-4431	Heqing	bamboo	92	竹子	1927	tsuɔ⁴⁴	79	9	ts u ɔ ⁴⁴
4432	Allen2007-4432	Lanping	bamboo	92	竹子	1927	tsao⁵⁵tsɯ³³	80	9 10	ts a o ⁵⁵ ts ɯ ³³
4433	Allen2007-4433	Qiliqiao	bamboo	92	竹子	1927	tsɤ⁴⁴	81	9	ts ɤ ⁴⁴
4434	Allen2007-4434	Yunlong	bamboo	92	竹子	1927	tsɤ⁴⁴	82	9	ts ɤ ⁴⁴
4435	Allen2007-4435	Xiangyun	bamboo	92	竹子	1927	tsɛ⁴⁴	83	9	ts ɛ ⁴⁴
4436	Allen2007-4436	Luobenzhuo	bamboo	92	竹子	1927	tɕo⁵⁵ɖɯ³¹	84	9 10	tɕ o ⁵⁵ ɖ ɯ ³¹
4437	Allen2007-4437	Zhoucheng	bamboo	92	竹子	1927	tsɤ⁴⁴	0	9	ts ɤ ⁴⁴
847	Allen2007-847	Jianchuan	bamboo hat	184	斗笠	2160	lou⁵⁵wa⁴⁴	6459	948 949	l o u ⁵⁵ w a ⁴⁴
848	Allen2007-848	Eryuan	bamboo hat	184	斗笠	2160	lɔ⁵⁵ja⁴⁴tɯ⁴²	6460	948 950 951	l ɔ ⁵⁵ j a ⁴⁴ t ɯ ⁴²
849	Allen2007-849	Heqing	bamboo hat	184	斗笠	2160	tɯ⁴²mɔu³³pʰi⁴²	6461	951 952 953	t ɯ ⁴² m ɔ u ³³ pʰ i ⁴²
850	Allen2007-850	Lanping	bamboo hat	184	斗笠	2160	lo⁵⁵ja⁴⁴	6462	948 954	l o ⁵⁵ j a ⁴⁴
851	Allen2007-851	Qiliqiao	bamboo hat	184	斗笠	2160	tɯ⁴²mɯ³¹	6463	951 952	t ɯ ⁴² m ɯ ³¹
852	Allen2007-852	Yunlong	bamboo hat	184	斗笠	2160	tsɯ⁵⁵se⁵⁵ɕɔ³¹mo³³tɯ²¹	6464	955 956 957 0 0	ts ɯ ⁵⁵ s e ⁵⁵ ɕ ɔ ³¹ m o ³³ t ɯ ²¹
853	Allen2007-853	Xiangyun	bamboo hat	184	斗笠	2160	tɯ̃⁴²mɔ⁴²	6465	951 952	t ɯ̃ ⁴² m ɔ ⁴²
854	Allen2007-854	Luobenzhuo	bamboo hat	184	斗笠	2160	mɯ̃⁵⁵qa⁵⁵	6466	952 958	m ɯ̃ ⁵⁵ q a ⁵⁵
855	Allen2007-855	Zhoucheng	bamboo hat	184	斗笠	2160	tɯ³²mɯ³¹tɯ⁴²	0	951 952 1567	t ɯ ³² m ɯ ³¹ t ɯ ⁴²
2827	Allen2007-2827	Jianchuan	bark (of dog)	382	吠	1206	pia⁴²	94	11	p i a ⁴²
2828	Allen2007-2828	Eryuan	bark (of dog)	382	吠	1206	pia⁴²	95	11	p i a ⁴²
2829	Allen2007-2829	Heqing	bark (of dog)	382	吠	1206	pia⁴²	96	11	p i a ⁴²
2830	Allen2007-2830	Lanping	bark (of dog)	382	吠	1206	pia⁴²	97	11	p i a ⁴²
2831	Allen2007-2831	Qiliqiao	bark (of dog)	382	吠	1206	pia⁴²	98	11	p i a ⁴²
2832	Allen2007-2832	Yunlong	bark (of dog)	382	吠	1206	pia⁴²	99	11	p i a ⁴²
2833	Allen2007-2833	Xiangyun	bark (of dog)	382	吠	1206	pia⁴²	100	11	p i a ⁴²
2834	Allen2007-2834	Luobenzhuo	bark (of dog)	382	吠	1206	ʧua⁴⁴	101	11	ʧ u a ⁴⁴
2835	Allen2007-2835	Zhoucheng	bark (of dog)	382	吠	1206	mɛ²¹	0	1568	m ɛ ²¹
4456	Allen2007-4456	Jianchuan	barley	95	大麦	932	me⁵⁵sou²¹	111	12 13	m e ⁵⁵ s o u ²¹
4457	Allen2007-4457	Eryuan	barley	95	大麦	932	mi³⁵zɔ²¹	112	12 13	m i ³⁵ z ɔ ²¹
4458	Allen2007-4458	Heqing	barley	95	大麦	932	mi⁵⁵zɔu³¹	113	12 13	m i ⁵⁵ z ɔ u ³¹
4459	Allen2007-4459	Lanping	barley	95	大麦	932	me⁵⁵ʐao²¹	114	12 13	m e ⁵⁵ ʐ a o ²¹
4460	Allen2007-4460	Qiliqiao	barley	95	大麦	932	mi³⁵sɔ²¹	115	12 13	m i ³⁵ s ɔ ²¹
4461	Allen2007-4461	Yunlong	barley	95	大麦	932	mi³⁵zɔ²¹	116	12 13	m i ³⁵ z ɔ ²¹
4462	Allen2007-4462	Xiangyun	barley	95	大麦	932	mi³⁵zo²¹	117	12 13	m i ³⁵ z o ²¹
4463	Allen2007-4463	Luobenzhuo	barley	95	大麦	932	mɯ̃⁵⁵ʐao³¹	118	12 13	m ɯ̃ ⁵⁵ ʐ a o ³¹
4464	Allen2007-4464	Zhoucheng	barley	95	大麦	932	mi³⁵zɔ³¹	0	12 13	m i ³⁵ z ɔ ³¹
1162	Allen2007-1162	Jianchuan	basin	215	盆	915	pã²¹	6579	1012	p ã ²¹
1163	Allen2007-1163	Eryuan	basin	215	盆	915	pa³¹	6580	1012	p a ³¹
1164	Allen2007-1164	Heqing	basin	215	盆	915	pã²¹	6581	1012	p ã ²¹
1165	Allen2007-1165	Lanping	basin	215	盆	915	pa²¹tɕi³³	6582	1012 1013	p a ²¹ tɕ i ³³
1166	Allen2007-1166	Qiliqiao	basin	215	盆	915	pa²¹	6583	1012	p a ²¹
1167	Allen2007-1167	Yunlong	basin	215	盆	915	pa³¹	6584	1012	p a ³¹
1168	Allen2007-1168	Xiangyun	basin	215	盆	915	pã³¹	6585	1012	p ã ³¹
1169	Allen2007-1169	Luobenzhuo	basin	215	盆	915	bɛ⁵⁵lu³¹qa⁵⁵	6586	1012 1014 1015	b ɛ ⁵⁵ l u ³¹ q a ⁵⁵
1170	Allen2007-1170	Zhoucheng	basin	215	盆	915	pa³¹	0	1012	p a ³¹
4177	Allen2007-4177	Jianchuan	bat	67	蝙蝠	1793	po⁵⁵po⁴⁴tsɿ³³	6003	702 703 704	p o ⁵⁵ p o ⁴⁴ ts ɿ ³³
4178	Allen2007-4178	Eryuan	bat	67	蝙蝠	1793	pɔ³⁵pɯ⁴⁴	6004	702 703	p ɔ ³⁵ p ɯ ⁴⁴
4179	Allen2007-4179	Heqing	bat	67	蝙蝠	1793	pɯ⁵⁵pɯ³³	6005	702 703	p ɯ ⁵⁵ p ɯ ³³
4180	Allen2007-4180	Lanping	bat	67	蝙蝠	1793	pu⁵⁵pu⁵⁵	6006	702 703	p u ⁵⁵ p u ⁵⁵
4181	Allen2007-4181	Qiliqiao	bat	67	蝙蝠	1793	po⁵⁵po⁴⁴	6007	702 703	p o ⁵⁵ p o ⁴⁴
4182	Allen2007-4182	Yunlong	bat	67	蝙蝠	1793	ʃɤ³³pu⁵⁵kɯ³¹	6008	705 702 706	ʃ ɤ ³³ p u ⁵⁵ k ɯ ³¹
4183	Allen2007-4183	Xiangyun	bat	67	蝙蝠	1793	ɕɛ⁴⁴pɔ³⁵pou³³	6009	705 702 703	ɕ ɛ ⁴⁴ p ɔ ³⁵ p o u ³³
4184	Allen2007-4184	Luobenzhuo	bat	67	蝙蝠	1793	wɔ⁴⁴la⁴²	6010	707 708	w ɔ ⁴⁴ l a ⁴²
4185	Allen2007-4185	Zhoucheng	bat	67	蝙蝠	1793	se⁵⁵jɯ⁴⁴mɯ⁴⁴tsɿ³³	0	705 1569 1570	s e ⁵⁵ j ɯ ⁴⁴ m ɯ ⁴⁴ ts ɿ ³³
2782	Allen2007-2782	Jianchuan	be sick,ill	378	病	1847	pɛ̃³¹/sɤ̃³¹	1573	224	p ɛ̃ ³¹
2783	Allen2007-2783	Eryuan	be sick,ill	378	病	1847	pɛ³¹	1574	224	p ɛ ³¹
2784	Allen2007-2784	Heqing	be sick,ill	378	病	1847	pɛ̃³¹	1575	224	p ɛ̃ ³¹
2785	Allen2007-2785	Lanping	be sick,ill	378	病	1847	sɔ̃⁴²/pæ̃⁴²	1576	225	s ɔ̃ ⁴²
2786	Allen2007-2786	Qiliqiao	be sick,ill	378	病	1847	pɛ³¹	1577	224	p ɛ ³¹
2787	Allen2007-2787	Yunlong	be sick,ill	378	病	1847	pɛ³¹	1578	224	p ɛ ³¹
2788	Allen2007-2788	Xiangyun	be sick,ill	378	病	1847	pɛ̃³¹	1579	224	p ɛ̃ ³¹
2789	Allen2007-2789	Luobenzhuo	be sick,ill	378	病	1847	sõ³¹	1580	225	s õ ³¹
2790	Allen2007-2790	Zhoucheng	be sick,ill	378	病	1847	pɛ³¹	0	224	p ɛ ³¹
4501	0	Lanping	be sick,ill	378	病	1847	sɔ̃⁴²/pæ̃⁴²		224	p æ̃ ⁴²
4502	0	Jianchuan	be sick,ill	378	病	1847	pɛ̃³¹/sɤ̃³¹		225	s ɤ̃ ³¹
19	Allen2007-19	Jianchuan	bean	100	豆子	832	tɯ²¹	2318	308	t ɯ ²¹
20	Allen2007-20	Eryuan	bean	100	豆子	832	tɯ³¹	2319	308	t ɯ ³¹
21	Allen2007-21	Heqing	bean	100	豆子	832	tɯ³¹	2320	308	t ɯ ³¹
22	Allen2007-22	Lanping	bean	100	豆子	832	tiɯ²¹	2321	308	t i ɯ ²¹
23	Allen2007-23	Qiliqiao	bean	100	豆子	832	tɯ³¹	2322	308	t ɯ ³¹
24	Allen2007-24	Yunlong	bean	100	豆子	832	dɯ³¹	2323	308	d ɯ ³¹
25	Allen2007-25	Xiangyun	bean	100	豆子	832	tou³¹	2324	308	t o u ³¹
26	Allen2007-26	Luobenzhuo	bean	100	豆子	832	dɯ⁴²	2325	308	d ɯ ⁴²
27	Allen2007-27	Zhoucheng	bean	100	豆子	832	tɯ³¹	0	308	t ɯ ³¹
4060	Allen2007-4060	Jianchuan	bear	55	熊	1820	tɕĩ⁵⁵	5947	663	tɕ ĩ ⁵⁵
4061	Allen2007-4061	Eryuan	bear	55	熊	1820	tɕi³⁵	5948	663	tɕ i ³⁵
4062	Allen2007-4062	Heqing	bear	55	熊	1820	tɕĩ³⁵	5949	663	tɕ ĩ ³⁵
4063	Allen2007-4063	Lanping	bear	55	熊	1820	tɕĩ⁵⁵	5950	663	tɕ ĩ ⁵⁵
4064	Allen2007-4064	Qiliqiao	bear	55	熊	1820	ɕo⁴²	5951	664	ɕ o ⁴²
4065	Allen2007-4065	Yunlong	bear	55	熊	1820	tɕi³⁵	5952	663	tɕ i ³⁵
4066	Allen2007-4066	Xiangyun	bear	55	熊	1820	tɕĩ³⁵	5953	663	tɕ ĩ ³⁵
4067	Allen2007-4067	Luobenzhuo	bear	55	熊	1820	tsẽ⁵⁵pu⁵⁵	5954	663 665	ts ẽ ⁵⁵ p u ⁵⁵
4068	Allen2007-4068	Zhoucheng	bear	55	熊	1820	ɕo⁴²	0	664	ɕ o ⁴²
343	Allen2007-343	Jianchuan	beard,moustache	133	胡子	1165	u²¹	6275	833	u ²¹
344	Allen2007-344	Eryuan	beard,moustache	133	胡子	1165	u²¹	6276	833	u ²¹
345	Allen2007-345	Heqing	beard,moustache	133	胡子	1165	u²¹	6277	833	u ²¹
346	Allen2007-346	Lanping	beard,moustache	133	胡子	1165	wɔ²¹	6278	833	w ɔ ²¹
347	Allen2007-347	Qiliqiao	beard,moustache	133	胡子	1165	u²¹	6279	833	u ²¹
348	Allen2007-348	Yunlong	beard,moustache	133	胡子	1165	wu²¹	6280	833	w u ²¹
349	Allen2007-349	Xiangyun	beard,moustache	133	胡子	1165	u²¹	6281	833	u ²¹
350	Allen2007-350	Luobenzhuo	beard,moustache	133	胡子	1165	ɤ³¹	6282	833	ɤ ³¹
351	Allen2007-351	Zhoucheng	beard,moustache	133	胡子	1165	u²¹	0	833	u ²¹
1270	Allen2007-1270	Jianchuan	bed	226	床	1663	tsõũ²¹	128	14	ts õ ũ ²¹
1271	Allen2007-1271	Eryuan	bed	226	床	1663	tʂɔ³¹	129	14	tʂ ɔ ³¹
1272	Allen2007-1272	Heqing	bed	226	床	1663	tsɔ̃ũ²¹	130	14	ts ɔ̃ ũ ²¹
1273	Allen2007-1273	Lanping	bed	226	床	1663	tsɔ³³	131	14	ts ɔ ³³
1274	Allen2007-1274	Qiliqiao	bed	226	床	1663	tso²¹	132	14	ts o ²¹
1275	Allen2007-1275	Yunlong	bed	226	床	1663	kʰɤ³¹	133	15	kʰ ɤ ³¹
1276	Allen2007-1276	Xiangyun	bed	226	床	1663	pʰẽ³¹	134	16	pʰ ẽ ³¹
1277	Allen2007-1277	Luobenzhuo	bed	226	床	1663	ɴ̣³³tĩ³³ʧʰʊ³¹qʰã⁴²	135	17 18 19 20	ɴ̣ ³³ t ĩ ³³ ʧʰ ʊ ³¹ qʰ ã ⁴²
1278	Allen2007-1278	Zhoucheng	bed	226	床	1663	tso²¹	0	14	ts o ²¹
4267	Allen2007-4267	Jianchuan	bedbug	76	臭虫	1949	pi⁵⁵sɿ⁵⁵	6035	733 734	p i ⁵⁵ s ɿ ⁵⁵
4268	Allen2007-4268	Eryuan	bedbug	76	臭虫	1949	tʂɤ⁴⁴ɕi⁴⁴	6036	735 734	tʂ ɤ ⁴⁴ ɕ i ⁴⁴
4269	Allen2007-4269	Heqing	bedbug	76	臭虫	1949	pi⁵⁵sɿ⁵⁵	6037	733 734	p i ⁵⁵ s ɿ ⁵⁵
4270	Allen2007-4270	Lanping	bedbug	76	臭虫	1949	pi⁴⁴sɛ⁴⁴	6038	733 734	p i ⁴⁴ s ɛ ⁴⁴
4271	Allen2007-4271	Qiliqiao	bedbug	76	臭虫	1949	tsɤ⁴⁴ɕi⁴⁴	6039	735 734	ts ɤ ⁴⁴ ɕ i ⁴⁴
4272	Allen2007-4272	Yunlong	bedbug	76	臭虫	1949	tsʰo³³pe³³kɛ³³lɤ³³	6040	1571 733 736 737	tsʰ o ³³ p e ³³ k ɛ ³³ l ɤ ³³
4273	Allen2007-4273	Xiangyun	bedbug	76	臭虫	1949	tɕɛ⁴⁴ɕi⁴⁴	6041	735 734	tɕ ɛ ⁴⁴ ɕ i ⁴⁴
4274	Allen2007-4274	Luobenzhuo	bedbug	76	臭虫	1949	tɕo⁵⁵ɕi⁵⁵	6042	735 734	tɕ o ⁵⁵ ɕ i ⁵⁵
4275	Allen2007-4275	Zhoucheng	bedbug	76	臭虫	1949	tsɤ⁴⁴ɕi⁴⁴	0	735 734	ts ɤ ⁴⁴ ɕ i ⁴⁴
4222	Allen2007-4222	Jianchuan	bee	71	蜜蜂	665	fɤ̃⁵⁵	145	21	f ɤ̃ ⁵⁵
4223	Allen2007-4223	Eryuan	bee	71	蜜蜂	665	tsɿ⁵⁵fɤ⁵⁵	146	22 21	ts ɿ ⁵⁵ f ɤ ⁵⁵
4224	Allen2007-4224	Heqing	bee	71	蜜蜂	665	fɤ̃⁵⁵	147	21	f ɤ̃ ⁵⁵
4225	Allen2007-4225	Lanping	bee	71	蜜蜂	665	fɯ̃⁵⁵	148	21	f ɯ̃ ⁵⁵
4226	Allen2007-4226	Qiliqiao	bee	71	蜜蜂	665	fɤ⁵⁵	149	21	f ɤ ⁵⁵
4227	Allen2007-4227	Yunlong	bee	71	蜜蜂	665	tsɿ⁵⁵fɤ⁵⁵	150	22 21	ts ɿ ⁵⁵ f ɤ ⁵⁵
4228	Allen2007-4228	Xiangyun	bee	71	蜜蜂	665	fɯ̃⁵⁵	151	21	f ɯ̃ ⁵⁵
4229	Allen2007-4229	Luobenzhuo	bee	71	蜜蜂	665	tɕɛ̃⁵⁵ɴ̥ɴ̣⁵⁵	152	23 24	tɕ ɛ̃ ⁵⁵ ɴ̥ ɴ̣ ⁵⁵
4230	Allen2007-4230	Zhoucheng	bee	71	蜜蜂	665	fɤ⁵⁵	0	21	f ɤ ⁵⁵
1603	Allen2007-1603	Jianchuan	behind	26	后面	1686	ɣɯ³³mi⁴²	162	25 26	ɣ ɯ ³³ m i ⁴²
1604	Allen2007-1604	Eryuan	behind	26	后面	1686	ɣɯ³³pɔ³¹	163	25 27	ɣ ɯ ³³ p ɔ ³¹
1605	Allen2007-1605	Heqing	behind	26	后面	1686	ɣɯ³³mi⁴²	164	25 26	ɣ ɯ ³³ m i ⁴²
1606	Allen2007-1606	Lanping	behind	26	后面	1686	ɣɯ⁴⁴mi³³nɔ⁴⁴	165	25 26 28	ɣ ɯ ⁴⁴ m i ³³ n ɔ ⁴⁴
1607	Allen2007-1607	Qiliqiao	behind	26	后面	1686	ɔ²¹tɔ³⁵mi⁴⁴	166	29 30 26	ɔ ²¹ t ɔ ³⁵ m i ⁴⁴
1608	Allen2007-1608	Yunlong	behind	26	后面	1686	dɔ³¹xɯ⁵⁵	167	31 32	d ɔ ³¹ x ɯ ⁵⁵
1609	Allen2007-1609	Xiangyun	behind	26	后面	1686	ɣɯ³³sɛ̃²¹	168	25 33	ɣ ɯ ³³ s ɛ̃ ²¹
1610	Allen2007-1610	Luobenzhuo	behind	26	后面	1686	dɯ̃³¹xɯ̃³³	169	31 32	d ɯ̃ ³¹ x ɯ̃ ³³
1611	Allen2007-1611	Zhoucheng	behind	26	后面	1686	ɣɯ³³tɔ³¹pe²¹	0	25 30 1572	ɣ ɯ ³³ t ɔ ³¹ p e ²¹
2530	Allen2007-2530	Jianchuan	believe	352	相信	1890	ɕĩ³¹	7195	1264	ɕ ĩ ³¹
2531	Allen2007-2531	Eryuan	believe	352	相信	1890	ɕi³¹	7196	1264	ɕ i ³¹
2532	Allen2007-2532	Heqing	believe	352	相信	1890	ɕʰĩ³¹	7197	1264	ɕʰ ĩ ³¹
2533	Allen2007-2533	Lanping	believe	352	相信	1890	ɕĩɛ̃⁴²	7198	1264	ɕ ĩ ɛ̃ ⁴²
2534	Allen2007-2534	Qiliqiao	believe	352	相信	1890	ɕa³³ɕɯ⁵⁵	7199	1264 1265	ɕ a ³³ ɕ ɯ ⁵⁵
2535	Allen2007-2535	Yunlong	believe	352	相信	1890	ɕi³¹	7200	1264	ɕ i ³¹
2536	Allen2007-2536	Xiangyun	believe	352	相信	1890	ɕɛ⁴²	7201	1264	ɕ ɛ ⁴²
2537	Allen2007-2537	Luobenzhuo	believe	352	相信	1890	da³¹sæ̃⁴²	7202	1266 1264	d a ³¹ s æ̃ ⁴²
2538	Allen2007-2538	Zhoucheng	believe	352	相信	1890	ɕi³¹	0	1264	ɕ i ³¹
397	Allen2007-397	Jianchuan	belly,stomach	139	肚子	1251	fɤ⁴⁴	179	34	f ɤ ⁴⁴
398	Allen2007-398	Eryuan	belly,stomach	139	肚子	1251	fɤ⁴⁴	180	34	f ɤ ⁴⁴
399	Allen2007-399	Heqing	belly,stomach	139	肚子	1251	fɤ⁴⁴	181	34	f ɤ ⁴⁴
400	Allen2007-400	Lanping	belly,stomach	139	肚子	1251	ʐɛ³¹kʰu³³	182	35 36	ʐ ɛ ³¹ kʰ u ³³
401	Allen2007-401	Qiliqiao	belly,stomach	139	肚子	1251	fɤ⁴⁴	183	34	f ɤ ⁴⁴
402	Allen2007-402	Yunlong	belly,stomach	139	肚子	1251	fɤ⁴⁴	184	34	f ɤ ⁴⁴
403	Allen2007-403	Xiangyun	belly,stomach	139	肚子	1251	fɤ⁴⁴	185	34	f ɤ ⁴⁴
404	Allen2007-404	Luobenzhuo	belly,stomach	139	肚子	1251	ʐa⁴⁴	186	35	ʐ a ⁴⁴
405	Allen2007-405	Zhoucheng	belly,stomach	139	肚子	1251	fɤ⁴⁴	0	34	f ɤ ⁴⁴
2863	Allen2007-2863	Jianchuan	big	386	大	1202	tou⁴²	196	37	t o u ⁴²
2864	Allen2007-2864	Eryuan	big	386	大	1202	tɔ³¹	197	37	t ɔ ³¹
2865	Allen2007-2865	Heqing	big	386	大	1202	tɔu⁴²	198	37	t ɔ u ⁴²
2866	Allen2007-2866	Lanping	big	386	大	1202	to³¹	199	37	t o ³¹
2867	Allen2007-2867	Qiliqiao	big	386	大	1202	tɔ³¹	200	37	t ɔ ³¹
2868	Allen2007-2868	Yunlong	big	386	大	1202	dao³¹	201	37	d a o ³¹
2869	Allen2007-2869	Xiangyun	big	386	大	1202	tɔu²¹	202	37	t ɔ u ²¹
2870	Allen2007-2870	Luobenzhuo	big	386	大	1202	ʈao⁴⁴	203	37	ʈ a o ⁴⁴
2871	Allen2007-2871	Zhoucheng	big	386	大	1202	tɔ³¹	0	37	t ɔ ³¹
4123	Allen2007-4123	Jianchuan	bird	61	鸟	937	tsou⁴⁴tsɿ³³	213	38 39	ts o u ⁴⁴ ts ɿ ³³
4124	Allen2007-4124	Eryuan	bird	61	鸟	937	tsɔ⁵⁵	214	38	ts ɔ ⁵⁵
4125	Allen2007-4125	Heqing	bird	61	鸟	937	tsou⁴⁴tsɿ³³	215	38 39	ts o u ⁴⁴ ts ɿ ³³
4126	Allen2007-4126	Lanping	bird	61	鸟	937	tsu⁵⁵tsɿ⁵⁵	216	38 39	ts u ⁵⁵ ts ɿ ⁵⁵
4127	Allen2007-4127	Qiliqiao	bird	61	鸟	937	tso⁴⁴	217	38	ts o ⁴⁴
4128	Allen2007-4128	Yunlong	bird	61	鸟	937	tsu⁴⁴	218	38	ts u ⁴⁴
4129	Allen2007-4129	Xiangyun	bird	61	鸟	937	tsɔ⁴⁴	219	38	ts ɔ ⁴⁴
4130	Allen2007-4130	Luobenzhuo	bird	61	鸟	937	tsuɔ⁵⁵	220	38	ts u ɔ ⁵⁵
4131	Allen2007-4131	Zhoucheng	bird	61	鸟	937	tso⁴⁴	0	38	ts o ⁴⁴
