grass	36	草	ts_h@242
grass	36	草	ts_hau41
grass	36	草	ts_h742
grass	36	草	ts_hau213
grass	36	草	ts_hau31
grass	36	草	ts_hAu23
grass	36	草	ts_hou35
grass	36	草	ts_hau32
grass	36	草	ts_hau53
long	36	長 	ts`_hAN35
long	36	長	ts`_haN24
long	36	長	ts_hAN53
long	36	長	ts`_haN35
long	36	長	ts_hQ~21
long	36	長	ts`_hAN24
long	36	長	ts_haN21
long	36	長	ts_hA~13
long	36	長	tc\_hio~44
long	36	長	za~13
long	36	長	dz\i341
long	36	長	tsan13
long	36	長	dz\ON13
long	36	長	ts_hON24
long	36	長	ts_hoN11
long	36	長	tsAN22
long	36	長	ts_h9N21
long	36	長	tuoN53
long	36	長	tN=24
flesh	82	肉	z`ou51
flesh	82	肉	z`ou53
flesh	82	肉	z`ou31
flesh	82	肉	iou334
flesh	82	肉	z@u45
flesh	82	肉	z`ou44
flesh	82	肉	z@u213
flesh	82	肉	z`@M44
flesh	82	肉	n`yo?32_
flesh	82	肉	n`io?23_
flesh	82	肉	n`ieu21
flesh	82	肉	z`@u24
flesh	82	肉	nio35
flesh	82	肉	n`iu?5
flesh	82	肉	Niuk1
flesh	82	肉	iou55
flesh	82	肉	ik2
flesh	82	肉	ny?5
flesh	82	肉	ba?32_

if	82	如果	z`u35 kuo214
if	82	如果	z`u24 kuo213
if	82	如果	lu53 ku745
if	82	如果	y35 kuO214
if	82	如果	zu21 ku753
if	82	如果	vu24 kuo53
if	82	打比说	ta53-55 pi53 so21
if	82	如果	z`u13 ko11
if	82	如果	y44-35 k8213
if	82	假使	tc\iA52 si_z52-23
if	82	若是	dz\ia21-33 zi_z24-22
if	82	如果,要是	(1) y13 ko0, (2) iau55 si_z0
if	82	如果	y13 ko42-1
if	82	如果,倘若	(1) lu45 kuo213, t_hON213 n`uo45
if	82	假系	ka31 he53
if	82	如果	y22 kuo23
if	82	如果	y21 kuO35
if	82	若还,若果,如果	(1) yo?5 huaN53, (2) yo?5 kuo32, (3) ny53-33 kuo32
if	82	若是	na~55-22 si22

breasts	83	乳房,奶子	z`u214-21 fAN35
breasts	83	奶子,匝儿	(1) nai213-21 tsi_z0, (2) tsar44
breasts	83	妈妈,奶子	(1) ma213-21 ma0, (2) nE45-214 tsi_z0
breasts	83	奶子	nai214 tsi_z0
breasts	83	奶	nai53
breasts	83	乳房	vu53 fAN21
breasts	83	奶奶	lai45 lai55
breasts	83	乳房	lu11-21 fA~13
breasts	83	奶子	lO35 tsi_z0
breasts	83	奶奶	nA13-22 nA13-31
breasts	83	奶	na24
breasts	83	乳房,奶子	(1) y41 fan13, (2) lai41 tsi_z0
breasts	83	奶婆	la35 bu13-33
breasts	83	奶	lai213
breasts	83	奶姑	nen53 ku33
breasts	83	奶房	lai23 fAN22
breasts	83	乳房	y23 fON21
breasts	83	奶	nEiN53
breasts	83	奶仔	ni~53-22 ia~53

three	83	三	san55
three	83	三	san44
three	83	三	s{~214
three	83	三	s6n52
three	83	三	s{~21
three	83	三	s{~21
three	83	三	san45
three	83	三	sA~31
three	83	三	sO55
three	83	三	sE`44
three	83	三	sa44
three	83	三	san33
three	83	三	sa~44
three	83	三	san42
three	83	三	sam33
three	83	三	sa~42
three	83	三	sam55
three	83	三	saN55
three	83	三	sa~55

woods	84	森林	s@n55 lin35
woods	84	森林	s@n44 iln24
woods	84	树林子	s`u213 lie~53 tsi_z0
woods	84	林子	lin35 si_z0
woods	84	森林	s@N21 liN21
woods	84	森林	se~21 lie~24
woods	84	森林	s@n45 n`in21
woods	84	树林,森林	(1) su44-42 lin13, (2) s@n31 nin13
woods	84	森林,树林	(1) sA~44 niA~44, (2) c\y31-53 niA~44
woods	84	树林	zH`231-22 lin13-44
woods	84	森林,树林	(1) saN44-32 leN341-21, (2) zi_z22-42 leN341-21
woods	84	森林	s@n33 lin13
woods	84	森林	se~44 lin13-33
woods	84	森林,树林	(1) sEn42 lin45, (2) su21 lin45
woods	84	森林	sem33-35 lim11
woods	84	树林	c\y21 liN22
woods	84	森林	s6m53 l6m21
woods	84	树林	ts_hieu212-55 liN53
woods	84	树林	ts_hiu22-21 lim24

kill	84	杀	s`A`55
kill	84	杀	s`a44
kill	84	杀	s`a214
kill	84	杀	s`a214
kill	84	杀	sa?2
kill	84	杀	sA21
kill	84	杀,宰	(1) sa21, (2) tsai53
kill	84	杀	sA?5
kill	84	杀	sa?32_
kill	84	杀	sa?4
kill	84	杀	sa41
kill	84	杀	sa24
kill	84	杀	sa13
kill	84	杀	sat5
kill	84	杀	sat1
kill	84	杀	sA`55
kill	84	杀	sat3
kill	84	台+刂	t_hai53
kill	84	台+刂	t_hai24

sand	85	沙	s`A`55
sand	85	沙子	s`a44 tsi_z0
sand	85	沙子	s`a214-21 tsi_z0
sand	85	沙	s`a52
sand	85	沙	sa21
sand	85	沙子	sA21 tsi_z0
sand	85	沙,沙沙,沙子	(1) sa45, (2) sa45 sa55, (3) sa45 tsi_z0
sand	85	沙子	sA31 tsi_z0
sand	85	沙子	so55 tsi_z0
sand	85	沙	so44
sand	85	沙	so44
sand	85	沙子,沙婆子	(1) sa33 tsi_z0, (2) sa33 po13 tsi_z0
sand	85	沙子	sO44 tsi_z0
sand	85	沙子	sa42 tsi_z0
sand	85	沙儿	sa33-35 ve0
sand	85	沙子	sA42 tse23-33
sand	85	沙	sa53 
sand	85	沙	sai55
sand	85	沙	sua55

mountain	85	山	s`an55
mountain	85	山	s`an44
mountain	85	山	s`{~213
mountain	85	山	s`6n52
mountain	85	山	s{~21
mountain	85	山	s{~21
mountain	85	山	san45
mountain	85	山	sA~31
mountain	85	山	sO44
mountain	85	山	sE`44
mountain	85	山	sa44
mountain	85	山	san33
mountain	85	山	sa~44
mountain	85	山	san42
mountain	85	山	san33
mountain	85	山	sa~42
mountain	85	山	san53
mountain	85	山	saN55
mountain	85	山	sua~55

burn	86	烧	s`Au55
burn	86	烧	s`au44
burn	86	烧	s`O214
burn	86	烧	s`au52
burn	86	烧	sau21
burn	86	烧	s`Au21
burn	86	烧	sau45
burn	86	烧	sO31
burn	86	烧	c\io55
burn	86	烧	s{44
burn	86	烧	c\iE44
burn	86	烧	sau33
burn	86	烧	c\i744
burn	86	烧	sEu42
burn	86	烧	sau33
burn	86	烧	sAu42
burn	86	烧	siu53
burn	86	烧	sieu55
burn	86	烧	sio55

few	86	少	s`Au51
few	86	少	s`au213
few	86	少	s`O45
few	86	少	s`au334
few	86	少	sau53
few	86	少	s`Au53
few	86	少,寡	(1) sau53, (2) kua53
few	86	少	sO11
few	86	少	c\ie213
few	86	少	s{52
few	86	少	c\iE242
few	86	少	sau41
few	86	少	c\i742
few	86	少	sEu213
few	86	少	sau31
few	86	少	sAu23
few	86	少	siu35
few	86	少	tsieu32
few	86	少	tsio53

tongue	87	舌	s`735
tongue	87	舌头	s`724 t_hou0
tongue	87	舌头	s`753-45 t_hou0
tongue	87	舌头	SE35 t_h@0
tongue	87	舌,舌头儿	(1) s`@?54, (2) s`@?54 t_h@ur21
tongue	87	舌头	s`724 t_hou0
tongue	87	舌头儿	se21-55 t_h@r21-55
tongue	87	舌头	se?5 t_h@M13
tongue	87	口舌	k_hi213-31 tc\_hya?32_
tongue	87	舌头	z@?23_ dY13-31
tongue	87	口舌	k_hau242-45 ji21
tongue	87	舌头,舌子	(1) s@24 t@u0, (2) s@24 tsi_z0
tongue	87	舌子	c\ie35 tsi_z0
tongue	87	舌头	s@t21_ t_hEu0
tongue	87	舌女+麻	sat5 ma11
tongue	87	舌头	c\ie22 tai22
tongue	87	舌	sit2
tongue	87	嘴舌	ts_huoi212-55 sio?5
tongue	87	舌仔	tsi?5-21_ ia53

snake	87	蛇	s`y35
snake	87	蛇,长虫	(1) s`y24, (2) ts`_haN21 ts`_huN21
snake	87	蛇	s`a53
snake	87	长虫	ts`_haN35 ts`_hoN0
snake	87	蛇	s721
snake	87	长虫	ts`_hAN24 pf_h@N0
snake	87	蛇,梭老儿	(1) se21, (2) so45 lau53-55 @r213-21
snake	87	蛇	s`@13
snake	87	蛇	so44
snake	87	蛇	zo13
snake	87	蛇	zei341
snake	87	蛇	s@13
snake	87	蛇	tc\_hiO13
snake	87	蛇	sa45
snake	87	蛇哥	sa11 ko33
snake	87	蛇	sA`22
snake	87	蛇	sE21
snake	87	老蛇	lau32-21 lie53
snake	87	蛇	tsua24
rope	88	繩	s`@N35
rope	88	繩子	s`@N24 tsi_z0
rope	88	繩子	s`@N53-45 tsi_z0
rope	88	繩子	s`@N35 tsi_z0
rope	88	繩,繩子	(1) s@N21, (2) s@N21 ts@?0
rope	88	繩	s`@N24
rope	88	繩子,繩索兒,索索兒,索子	(1) su@n21-55 tsi_z53, (2) su@n21-55 s@r21, (3) so21-55 s@r21, (2) so21-55 tsi_z21
rope	88	繩子	s@n13-11 tsi_z0
rope	88	繩	c\iA~44
rope	88	繩	z@n13
rope	88	繩	zeN341
rope	88	繩子,索子	(1) s@n13 tsi_z0, (2) so24 tsi_z0
rope	88	繩子	z\in13 tsi_z0
rope	88	繩子	s1n45 tsi_z0
rope	88	索	sok1
rope	88	索子	suo55 tse23-33
rope	88	繩	seN21
rope	88	索	so?24_
rope	88	索仔	so?32_-5 a53
louse	88	虱	s`i`55
louse	88	虱子	s`i`44 tsi_z0
louse	88	虱子	s`i`214-21 tsi_z0
louse	88	虱	s`i`52
louse	88	虱,虱子	(1) s@?2, (2) s@?2 ts@?0
louse	88	虱	sei21
louse	88	虱子	se21-55 tsi_z53
louse	88	虱子	se?5 tsi_z0
louse	88	虱子	c\ie?32_ tsi_z0
louse	88	跳虱	di{13-22 s@?4
louse	88	虱	sai41
louse	88	虱,虱婆子	(1) si_z24, (2) si_z24 po13 tsi_z0
louse	88	虱婆子	c\e13 bu13-33 si_z0
louse	88	虱	s@t5
louse	88	虱女+麻	set1 ma11
louse	88	虱	s755
louse	88	虱	s6t5
louse	88	虱母	sEi?24_-35_ mo32
louse	88	家叉-蟲	ka55-22 tsau53
wet	89	湿	s`i`55
wet	89	湿	s`i`44
wet	89	湿	s`i`214
wet	89	湿	Si214
wet	89	湿	s@?2
wet	89	潮	ts`Au24
wet	89	湿	si_z21
wet	89	潮	ts_hO13
wet	89	透流(透濕)	t_hi35-53 ni44
wet	89	湿	s@?4
wet	89	湿	sai41
wet	89	湿	si_z24
wet	89	湿	s\i13
wet	89	湿	s1t5
wet	89	湿	s@p1
wet	89	湿	c\i55
wet	89	湿	s6p5
wet	89	濫	laN242
wet	89	湿	sip32_
what	89	什麼	s`@n35 m@0
what	89	什麼,啥	(1) s`@n24 m70, (2) s`a24
what	89	什麼	s`e~53-45 m@0
what	89	什麼	s`@n35 m@0
what	89	甚仂	s@N45 l@?2
what	89	啥	sA44
what	89	啥子	sa213 tsi_z53
what	89	什麼	s`@n13 mo?5
what	89	什麼	c\ie?32_ m7213
what	89	啥	sA412
what	89	何呢	a41-3 n`i341-41
what	89	什麼,麼子	(1) s@n24 mo0, (2) mo24 tsi_z0
what	89	麽子	m742 tsi_z0
what	89	什哩	c\it5 li21
what	89	脉個	mak1 ke53
what	89	什麼	s7N22 mAA22
what	89	乜口+野	m6t5 iE23
what	89	什乇	sie?24_-53_ no?24_
what	89	什物	sim53-55 mi~?5
stone	90	石頭	s`i`35 t_hou0
stone	90	石頭	s`i`24 t_hou0
stone	90	石頭	s`i53-45 t_hou0
stone	90	石頭	s`i_z35 t_hou0
stone	90	石頭	s@?54 t_h@u21
stone	90	石頭	s`i`24 t_hou0
stone	90	石頭	si_zi21-55 t_h@u21-55
stone	90	石頭	s`i`?5 t_h@M13
stone	90	石頭	c\ie?32_ t_hi44
stone	90	石頭	zA?23_ dY13-31
stone	90	石頭子兒	zei21-2 d7u341-24 tsi_z242-53 N=0
stone	90	石頭	si_z24 t@u9
stone	90	石頭塊	c\iO35 di713 kua0
stone	90	石頭	sa?2 t_hEu0
stone	90	石頭	sak5 t_heu11
stone	90	石頭	sei22 tai22
stone	90	石頭	sEk2 t_h6u21
stone	90	石頭	suo?5-33 lau53
stone	90	石頭	tsio?5-21_ t_hau24
hand	90	手	s`ou213
hand	90	手	s`ou213
hand	90	手	s`ou45
hand	90	手	s`ou214
hand	90	手	s@u53
hand	90	手	s`ou53
hand	90	手	s@u53
hand	90	手	s@M11
hand	90	手	si213
hand	90	手	sY52
hand	90	手	c\ieu24
hand	90	手,手把子	(1) s@u41, (2) s@u41-44 pa55 tsi_z0
hand	90	手	c\io42
hand	90	手	c\iu213
hand	90	手	su31
hand	90	手	sou23
hand	90	手	s6u35
hand	90	手	ts_hieu32
hand	90	手	ts_hiu53
tree	91	樹	s`u51
tree	91	樹	s`u53
tree	91	樹	s`u31
tree	91	樹	Sy334
tree	91	樹	su45
tree	91	樹	fu44
tree	91	樹	su213
tree	91	樹	su44
tree	91	樹	c\y31
tree	91	樹	zH`231
tree	91	樹	zi_z22
tree	91	樹	c\y11
tree	91	樹	z\y11
tree	91	樹	su21
tree	91	樹兒	su55 ve0
tree	91	樹	c\y21
tree	91	樹	sy22
tree	91	樹	ts_hieu212
tree	91	樹	ts_hiu22
bark	91	樹皮兒	s`u51-53 p_hi@r35
bark	91	樹皮	s`u53 p_hi24
bark	91	樹皮	s`u31 p_hi53
bark	91	樹皮	Sy334-3 p_hi35
bark	91	樹皮	su45 p_hi21
bark	91	樹皮	fu44 p_hi24
bark	91	樹皮	su213 p_hi21
bark	91	樹皮	su44-42 p_hi13
bark	91	樹皮	c\y31-53 p_hi_z44
bark	91	樹皮	zH`231-22 bi13-31
bark	91	樹皮	zi_z22-42 bei341-21
bark	91	樹皮	c\y11 pi13
bark	91	樹皮	z\y11 bi13
bark	91	樹皮	su21 p_hi24
bark	91	樹皮	su53-55 p_hi11
bark	91	樹皮	c\y21 pi22
bark	91	樹皮	sy22 p_hei21
bark	91	樹皮	ts_hieu212-55 p_huoi53
bark	91	樹皮	ts_hiu22-21 p_he24
count [noun]	92	數	s`u51
count [noun]	92	數	s`ur53
count [noun]	92	數	s`u21
